94;-475;712;-99;;;;;;;;;;;;;;;
187784167;-1;-5;1018;70;0;980;-19;-28;1007;-478;708;-87;;;;;;
188340345;-1;-6;1016;70;0;1050;-21;-28;1005;-475;705;-87;;;;;;
188896547;-1;-6;1017;140;0;1050;-20;-25;1006;-475;705;-87;;;;;;
189452747;-1;-6;1017;140;0;1050;-20;-25;1006;-469;703;-90;;;;;;
190008943;-2;-6;1018;140;0;1050;-20;-27;1009;-472;708;-82;;;;;;
190565141;-2;-6;1018;70;0;980;-20;-27;1009;-472;708;-82;;;;;;
191121333;-2;-5;1017;70;0;980;-20;-27;1008;-468;702;-91;;;;;;
191677533;-2;-6;1016;70;0;1050;-21;-25;1009;-465;696;-87;;;;;;
192233721;-2;-6;1016;70;0;1050;-21;-25;1009;-465;696;-87;;;;;;
192789923;-3;-6;1016;140;0;980;-20;-28;1010;-471;705;-91;;;;;;
193346121;-3;-5;1018;70;0;980;-20;-28;1010;-471;708;-97;;;;;;
193902323;-3;-5;1018;70;0;980;-21;-26;1010;-465;708;-97;;;;;;
194458513;-2;-5;1017;70;0;1050;-21;-26;1004;-475;709;-99;;;;;;
195014699;-2;-5;1017;70;0;1050;-21;-26;1004;-475;709;-99;;;;;;
195570903;-2;-6;1016;70;0;1050;-22;-29;1006;-475;708;-96;;;;;;
196127099;-2;-5;1017;70;-70;1050;-20;-26;1005;-480;706;-88;;;;;;
196683289;-2;-5;1017;70;-70;1050;-20;-26;1005;-480;706;-88;;;;;;
197239489;-2;-5;1019;70;0;980;-20;-29;1007;-466;700;-93;;;;;;
197795677;-2;-6;1016;0;0;980;-20;-29;1007;-466;708;-93;;;;;;
198351877;-3;-6;1016;0;0;980;-21;-28;1010;-466;708;-93;;;;;;
198908069;-3;-6;1017;70;0;1050;-20;-30;1007;-471;702;-93;;;;;;
199464265;-3;-6;1017;70;0;1050;-20;-30;1007;-471;702;-93;;;;;;
200020461;-2;-6;1016;70;0;1050;-21;-29;1007;-465;702;-90;;;;;;
200576669;-2;-5;1015;70;0;980;-21;-29;1007;-475;696;-93;;;;;;
201132853;-2;-5;1015;70;0;980;-20;-26;1005;-475;696;-93;;;;;;
201689061;-1;-5;1018;70;0;1050;-21;-29;1006;-475;696;-97;;;;;;
202245255;-1;-5;1018;70;0;1050;-21;-29;1006;-472;697;-99;;;;;;
202801445;-2;-7;1018;70;0;1050;-20;-27;1006;-472;697;-99;;;;;;
203357643;-1;-6;1015;0;0;980;-21;-28;1005;-469;706;-100;;;;;;
203913845;-1;-6;1015;0;0;980;-21;-28;1005;-469;696;-105;;;;;;
204470041;-2;-5;1018;70;0;1050;-20;-29;1012;-469;696;-105;;;;;;
205026235;-3;-6;1017;0;70;1050;-20;-29;1012;-478;700;-90;;;;;;
205582431;-3;-6;1017;0;70;1050;-20;-30;1004;-478;700;-90;;;;;;
206138617;-2;-5;1017;70;0;1050;-20;-25;1006;-474;705;-96;;;;;;
206694823;-2;-5;1017;70;0;1050;-20;-25;1006;-466;706;-94;;;;;;
207251011;-2;-6;1018;70;0;1050;-21;-27;1008;-466;706;-94;;;;;;
207807213;-2;-6;1016;140;0;1050;-21;-27;1008;-478;700;-94;;;;;;
208363411;-2;-6;1016;140;0;1050;-21;-30;1002;-465;696;-88;;;;;;
208919597;-1;-4;1018;70;-70;1050;-20;-27;1011;-465;696;-88;;;;;;
209475799;-2;-5;1016;70;0;1050;-20;-27;1011;-481;702;-94;;;;;;
210031989;-2;-5;1016;70;0;1050;-22;-26;1003;-481;702;-93;;;;;;
210588193;-3;-5;1017;70;0;980;-20;-25;1007;-477;700;-93;;;;;;
211144391;-3;-5;1017;70;0;980;-20;-25;1007;-474;711;-93;;;;;;
211700587;-1;-5;1016;70;0;980;-20;-28;1010;-474;711;-93;;;;;;
212256777;-2;-5;1017;70;0;1050;-20;-28;1010;-475;708;-91;;;;;;
212812975;-2;-5;1017;70;0;1050;-21;-30;1011;-466;700;-93;;;;;;
213369167;-2;-6;1018;70;0;980;-21;-29;1004;-466;700;-93;;;;;;
213925363;-2;-5;1016;70;0;1050;-21;-29;1004;-474;703;-94;;;;;;
214481561;-2;-5;1016;70;0;1050;-21;-27;1007;-475;697;-91;;;;;;
215037753;-1;-5;1017;70;0;1050;-21;-27;1007;-475;697;-91;;;;;;
215593967;-1;-5;1017;70;0;1050;-19;-27;1009;-474;703;-85;;;;;;
216150151;-2;-5;1018;70;0;1050;-21;-31;1005;-474;703;-85;;;;;;
216706345;-2;-5;1017;70;0;1050;-21;-31;1005;-471;694;-91;;;;;;
217262549;-2;-5;1017;70;0;1050;-21;-27;1006;-471;702;-96;;;;;;
217818743;-3;-5;1017;70;0;1050;-19;-24;1004;-471;702;-96;;;;;;
218374941;-3;-6;1017;140;0;1050;-19;-24;1004;-477;703;-97;;;;;;
218931133;-2;-6;1017;140;0;1050;-20;-29;1009;-472;708;-93;;;;;;
219487333;-2;-5;1017;70;0;1050;-20;-29;1009;-472;708;-93;;;;;;
220043521;-2;-5;1017;70;0;1050;-18;-26;1010;-489;711;-100;;;;;;
220599717;-1;-6;1017;0;0;1050;-23;-26;1006;-465;702;-87;;;;;;
221155921;-2;-6;1017;70;-70;980;-23;-26;1006;-465;702;-87;;;;;;
221712123;-2;-6;1017;70;-70;980;-19;-30;1011;-468;708;-94;;;;;;
222268301;-2;-4;1017;70;0;1050;-19;-30;1011;-468;708;-94;;;;;;
222824497;-2;-4;1017;70;0;980;-21;-30;1008;-468;711;-93;;;;;;
223380705;-2;-6;1018;70;0;980;-20;-28;1009;-471;705;-90;;;;;;
223936899;-2;-6;1016;70;0;1050;-20;-28;1009;-471;705;-90;;;;;;
224493089;-2;-6;1016;70;0;1050;-21;-28;1008;-465;700;-97;;;;;;
225049289;-1;-6;1018;70;0;980;-21;-28;1004;-468;702;-102;;;;;;
225605489;-1;-6;1017;70;0;1050;-21;-28;1004;-468;702;-102;;;;;;
226161677;-1;-6;1017;70;0;1050;-19;-29;1007;-477;708;-99;;;;;;
226717879;-1;-5;1017;70;0;1050;-19;-29;1007;-477;708;-99;;;;;;
227274065;-1;-5;1017;70;0;1050;-22;-29;1002;-472;705;-90;;;;;;
227830259;-1;-5;1019;70;0;1050;-22;-25;1009;-468;711;-100;;;;;;
228386469;-2;-5;1016;70;0;1050;-22;-25;1009;-468;711;-100;;;;;;
228942665;-2;-5;1016;70;0;1050;-20;-26;1006;-477;696;-103;;;;;;
229498851;-1;-4;1017;70;0;980;-20;-26;1006;-480;700;-100;;;;;;
230055057;-2;-5;1016;70;0;1050;-20;-27;1008;-480;700;-100;;;;;;
230611253;-2;-5;1016;70;0;1050;-20;-29;1009;-474;708;-96;;;;;;
231167443;-3;-6;1018;70;0;1050;-20;-29;1009;-471;709;-82;;;;;;
231723645;-3;-6;1018;70;0;1050;-20;-27;1008;-471;709;-82;;;;;;
232279841;-3;-6;1016;70;0;1050;-19;-27;1014;-474;705;-97;;;;;;
232836037;-1;-5;1022;70;0;1050;-19;-27;1014;-474;705;-97;;;;;;
233392231;-1;-5;1022;70;0;1050;-19;-29;1007;-480;703;-97;;;;;;
233948437;-2;-6;1015;70;70;1050;-19;-29;1007;-481;709;-94;;;;;;
234504623;-2;-6;1016;140;0;  1-559223565;-1;-6;1017;140;-70;1050;-19;-28;1006;-466;690;-102
-558667381;-1;-6;1020;140;0;1050;-20;-30;1006;-466;690;-102;;;;;;
-558111167;-1;-6;1020;140;0;1050;-20;-30;1006;-466;687;-103;;;;;;
-557554979;-1;-6;1019;210;0;1050;-20;-30;1010;-466;687;-103;;;;;;
-556998789;-1;-6;1019;210;0;1050;-21;-28;1009;-471;678;-108;;;;;;
-556442585;-1;-6;1018;140;0;1050;-21;-28;1009;-469;687;-108;;;;;;
-555886391;-1;-5;1019;140;0;980;-20;-26;1006;-469;687;-108;;;;;;
-555330193;-1;-5;1019;140;0;980;-20;-26;1006;-463;688;-105;;;;;;
-554774003;-1;-5;1018;140;-70;1050;-21;-27;1006;-469;684;-103;;;;;;
-554217813;-1;-5;1019;140;-70;1050;-20;-27;1010;-469;684;-103;;;;;;
-553661611;-1;-5;1019;140;-70;1050;-20;-27;1010;-475;688;-100;;;;;;
-553105411;-1;-6;1019;140;-70;1050;-20;-30;1005;-462;682;-103;;;;;;
-552549213;-1;-6;1019;140;-70;1050;-20;-30;1005;-462;682;-103;;;;;;
-551993011;-1;-6;1017;140;0;1050;-21;-29;1005;-468;694;-111;;;;;;
-551436827;-1;-6;1020;140;0;980;-21;-28;1009;-468;694;-111;;;;;;
-550880635;-1;-6;1020;140;0;980;-21;-28;1009;-463;684;-103;;;;;;
-550324431;-2;-5;1019;140;0;980;-21;-26;1009;-472;681;-114;;;;;;
-549768241;-2;-5;1019;140;0;1050;-20;-27;1008;-472;681;-114;;;;;;
-549212043;-1;-5;1020;140;0;1050;-20;-27;1008;-462;685;-103;;;;;;
-548655849;-2;-5;1018;140;0;980;-22;-27;1006;-472;690;-100;;;;;;
-548099645;-2;-5;1018;140;0;980;-22;-27;1006;-472;690;-100;;;;;;
-547543455;-1;-5;1018;140;0;980;-20;-29;1009;-466;688;-111;;;;;;
-546987255;-1;-6;1019;140;0;980;-20;-28;1008;-466;688;-118;;;;;;
-546431057;-1;-6;1019;140;0;980;-20;-28;1008;-465;690;-118;;;;;;
-545874875;-1;-6;1019;140;-70;1050;-22;-29;1006;-469;703;-102;;;;;;
-545318667;-1;-6;1019;140;0;1050;-22;-29;1006;-469;703;-102;;;;;;
-544762481;-1;-5;1019;140;0;1050;-20;-28;1006;-478;687;-108;;;;;;
-544206279;-1;-5;1017;140;-70;1050;-20;-27;1006;-469;691;-106;;;;;;
-543650079;-1;-5;1017;140;-70;1050;-20;-27;1006;-469;691;-106;;;;;;
-543093881;-3;-5;1019;140;-70;980;-20;-28;1008;-472;687;-111;;;;;;
-542537691;-2;-6;1018;140;-70;980;-21;-29;1009;-471;687;-111;;;;;;
-541981489;-2;-6;1018;140;-70;980;-21;-29;1009;-471;687;-111;;;;;;
-541425293;-1;-7;1019;140;-70;1050;-19;-28;1007;-478;684;-111;;;;;;
-540869097;-1;-7;1019;210;0;1050;-19;-28;1007;-478;684;-111;;;;;;
-540312903;-2;-5;1020;210;0;1050;-22;-26;1008;-465;693;-120;;;;;;
-539756717;-1;-5;1018;140;0;1050;-21;-28;1005;-472;679;-117;;;;;;
-539200517;-1;-5;1018;140;0;1050;-21;-28;1005;-472;679;-117;;;;;;
-538644323;-1;-6;1018;140;0;1050;-20;-30;1009;-469;682;-109;;;;;;
-538088125;-1;-5;1022;140;0;1050;-20;-30;1009;-472;684;-103;;;;;;
-537531923;-1;-5;1022;140;0;1050;-20;-27;1004;-472;684;-103;;;;;;
-536975737;-1;-7;1015;140;0;1050;-22;-28;1007;-465;679;-106;;;;;;
-536419535;-1;-7;1015;140;0;1050;-22;-28;1007;-465;679;-115;;;;;;
-535863345;-1;-4;1020;210;-70;1050;-20;-28;1009;-468;681;-115;;;;;;
-535307141;-2;-7;1019;140;0;1050;-19;-28;1007;-472;684;-111;;;;;;
-534750943;-2;-7;1019;140;0;1050;-19;-28;1007;-472;684;-111;;;;;;
-534194745;-1;-5;1016;140;0;1050;-21;-28;1005;-469;679;-100;;;;;;
-533638549;-1;-5;1020;140;-70;1050;-21;-28;1005;-469;694;-117;;;;;;
-533082359;-1;-5;1020;140;-70;1050;-19;-27;1009;-469;694;-117;;;;;;
-532526165;0;-6;1019;210;-70;1050;-21;-30;1007;-474;694;-100;;;;;;
-531969967;0;-6;1019;210;-70;1050;-21;-30;1007;-469;684;-102;;;;;;
-531413773;0;-6;1019;210;-70;980;-20;-27;1010;-469;684;-102;;;;;;
-530857581;0;-6;1019;140;-70;1050;-20;-27;1010;-477;688;-103;;;;;;
-530301367;0;-6;1019;140;-70;1050;-20;-31;1005;-477;688;-103;;;;;;
-529745179;0;-5;1018;140;0;1050;-22;-27;1006;-459;684;-105;;;;;;
-529188989;0;-5;1018;140;-70;1050;-22;-27;1006;-465;681;-102;;;;;;
-528632785;-2;-5;1018;140;-70;1050;-20;-28;1006;-465;681;-102;;;;;;
-528076591;-2;-4;1021;140;0;980;-21;-27;1008;-469;678;-99;;;;;;
-527520399;-2;-4;1021;140;0;980;-21;-27;1008;-468;684;-109;;;;;;
-526964205;-1;-6;1017;140;0;1050;-19;-28;1006;-468;684;-109;;;;;;
-526408013;0;-4;1018;140;0;980;-19;-28;1006;-462;685;-102;;;;;;
-525851811;0;-4;1018;140;0;980;-21;-28;1004;-462;693;-99;;;;;;
-525295621;0;-5;1021;140;-70;980;-20;-29;1006;-469;693;-99;;;;;;
-524739413;0;-5;1021;70;0;980;-20;-29;1006;-465;690;-99;;;;;;
-524183211;0;-5;1017;70;0;980;-19;-29;1003;-465;690;-99;;;;;;
-523627027;-1;-5;1019;140;0;980;-19;-29;1003;-463;694;-111;;;;;;
-523070835;-1;-5;1019;140;0;980;-20;-28;1007;-475;691;-102;;;;;;
-522514631;-1;-6;1019;140;-70;1050;-20;-29;1010;-475;691;-102;;;;;;
-521958435;-3;-5;1020;140;-70;1050;-20;-29;1010;-466;682;-97;;;;;;
-521402245;-3;-5;1020;140;-70;1050;-21;-27;1006;-471;694;-102;;;;;;
-520846049;-2;-6;1016;210;0;1050;-19;-28;1004;-471;694;-102;;;;;;
-520289845;-2;-6;1016;140;-70;1050;-19;-28;1004;-451;685;-106;;;;;;
-519733655;0;-5;1021;140;-70;1050;-20;-31;1008;-451;685;-106;;;;;;
-519177455;-2;-6;1018;70;0;980;-20;-31;1008;-462;679;-103;;;;;;
-518621257;-2;-6;1018;70;0;980;-21;-28;999;-462;693;-102;;;;;;
-518065073;0;-4;1017;140;-70;1050;-18;-28;1011;-462;693;-102;;;;;;
-517508865;0;-6;1019;140;-70;1050;-18;-28;1011;-472;684;-103;;;;;;
-516952681;0;-6;1019;140;-70;1050;-20;-29;1001;-453;682;-94;;;;;;
-516396479;-2;-5;1018;140;-70;980;-20;-29;1001;-453;682;-94;;;;;;
-515840279;-2;-5;1018;140;-70;980;-19;-27;1004;-465;687;-100;;;;;;
-515284093;0;-5;1018;140;-70;980;-19;-26;1007;-460;687;-99;;;;;;
-514727893;-2;-6;1018;140;-70;980;-19;-26;1007;-460;687;-99;;;;;;
-514171701;-2;-6;1018;140;-70;980;-22;-28;1007;-462;688;-105;;;;;;
-513615497;0;-6;1021;210;-70;1050;-19;-28;1005;-462;688;-105;;;;;;
-513059299;0;-6;1021;140;-70;1050;-19;-28;1005;-468;682;-100;;;;;;
-512503103;-1;-4;1018;140;-70;1050;-19;-32;1009;-462;682;-97;;;;;;
-511946917;0;-5;1019;140;-70;1050;-19;-32;1009;-462;682;-97;;;;;;
-511390711;0;-5;1019;140;-70;1050;-20;-30;1008;-468;687;-96;;;;;;
-510834523;0;-6;1016;140;-70;980;-20;-27;1005;-468;688;-103;;;;;;
-510278321;0;-5;1018;140;-70;1050;-20;-27;1005;-468;688;-103;;;;;;
-509722123;0;-5;1018;140;-70;1050;-22;-30;1003;-471;688;-97;;;;;;
-509165937;-3;-4;1020;210;0;1050;-22;-30;1003;-471;688;-105;;;;;;
-508609737;-3;-4;1020;210;0;1050;-21;-24;1005;-469;688;-105;;;;;;
-508053539;-2;-5;1020;210;0;1050;-18;-27;1017;-474;687;-102;;;;;;
-507497345;-2;-6;1017;210;-70;980;-18;-27;1017;-474;687;-102;;;;;;
-506941141;-2;-6;1017;210;-70;980;-21;-29;1008;-462;687;-97;;;;;;
-506384947;0;-6;1020;210;0;980;-19;-29;1001;-474;681;-117;;;;;;
-505828757;-2;-5;1015;140;0;1050;-19;-29;1001;-474;681;-117;;;;;;
-505272559;-2;-5;1015;140;0;1050;-18;-27;1011;-460;675;-100;;;;;;
-504716365;0;-4;1023;210;0;1050;-18;-27;1011;-456;684;-99;;;;;;
-504160167;0;-4;1023;140;0;1050;-19;-27;1011;-456;684;-99;;;;;;
-503603973;0;-6;1017;140;0;1050;-19;-28;1007;-466;682;-99;;;;;;
-503047769;0;-6;1018;140;0;980;-19;-28;1007;-466;682;-99;;;;;;
-502491567;0;-6;1018;140;0;980;-22;-30;1010;-465;693;-99;;;;;;
-501935379;0;-5;1020;140;-70;980;-22;-30;1004;-450;687;-99;;;;;;
-501379189;-1;-5;1018;140;0;1050;-20;-29;1004;-450;687;-99;;;;;;
-500822985;-1;-5;1018;140;0;1050;-19;-27;1009;-472;682;-100;;;;;;
-500266791;-2;-5;1018;210;0;1050;-19;-27;1009;-460;696;-102;;;;;;
-499710599;-2;-5;1018;210;0;1050;-22;-25;1001;-460;696;-102;;;;;;
-499154405;-2;-6;1018;210;0;1050;-18;-28;1010;-469;697;-108;;;;;;
-498598213;-1;-4;1022;140;-70;1050;-18;-28;1010;-469;687;-102;;;;;;
-498042011;-1;-4;1022;140;-70;1050;-21;-28;1003;-466;687;-102;;;;;;
-497485809;-1;-7;1016;140;-70;980;-21;-28;1003;-454;694;-106;;;;;;
-496929625;-1;-5;1019;140;-70;1050;-20;-29;1011;-454;694;-106;;;;;;
-496373423;-1;-5;1019;140;-70;1050;-21;-29;1004;-460;688;-106;;;;;;
-495817223;-1;-6;1017;140;0;1050;-21;-29;1004;-472;688;-91;;;;;;
-495261035;-1;-6;1017;140;0;1050;-21;-26;1008;-472;688;-91;;;;;;
-494704831;-1;-5;1019;210;0;1050;-21;-26;1003;-468;694;-109;;;;;;
-494148635;-1;-6;1018;140;-70;1050;-20;-26;1003;-472;682;-100;;;;;;
-493592443;-1;-6;1018;140;-70;1050;-22;-26;1007;-472;682;-100;;;;;;
-493036245;-3;-6;1018;140;-70;1050;-22;-26;1007;-471;687;-97;;;;;;
-492480045;-3;-6;1018;140;0;1050;-20;-28;1006;-471;687;-97;;;;;;
-491923855;-2;-5;1018;140;0;1050;-20;-32;1010;-469;690;-103;;;;;;
-491367655;-2;-5;1019;210;0;980;-20;-32;1010;-474;688;-97;;;;;;
-490811457;-2;-5;1019;210;0;980;-20;-28;1005;-474;688;-97;;;;;;
-490255273;0;-5;1019;140;0;1050;-20;-28;1005;-469;693;-103;;;;;;
-489699065;0;-5;1016;140;0;1050;-21;-26;1003;-475;688;-91;;;;;;
-489142881;0;-5;1016;140;0;1050;-20;-28;1012;-475;688;-91;;;;;;
-488586679;-1;-6;1020;210;-70;980;-20;-28;1012;-469;682;-103;;;;;;
-488030479;-1;-6;1020;140;-70;1050;-20;-30;1007;-463;687;-99;;;;;;
-487474293;-2;-7;1019;140;-70;1050;-20;-30;1010;-463;687;-99;;;;;;
-486918093;-1;-4;1019;210;-70;1050;-19;-28;1010;-462;685;-97;;;;;;
-486361889;-1;-4;1019;210;-70;1050;-20;-28;1005;-462;685;-97;;;;;;
-485805699;-3;-6;1017;140;0;1050;-20;-28;1005;-465;685;-100;;;;;;
-485249497;-1;-5;1020;210;0;1050;-21;-28;1008;-469;687;-94;;;;;;
-484693301;-1;-5;1020;210;0;1050;-19;-30;1003;-469;687;-94;;;;;;
-484137097;-1;-5;1016;140;0;1050;-19;-30;1003;-457;682;-105;;;;;;
-483580911;-1;-5;1016;140;-70;980;-20;-28;1008;-466;684;-94;;;;;;
-483024723;0;-5;1019;140;-70;980;-20;-28;1008;-466;684;-94;;;;;;
-482468521;-1;-6;1017;140;-70;980;-21;-29;1006;-465;688;-99;;;;;;
-481912323;-1;-6;1017;140;-70;980;-19;-27;1010;-465;688;-99;;;;;;
-481356137;0;-5;1020;140;0;980;-19;-27;1010;-469;679;-102;;;;;;
-480799935;-3;-6;1018;140;0;1050;-21;-26;1008;-468;690;-102;;;;;;
-480243745;-3;-6;1018;140;0;1050;-21;-26;1006;-468;690;-102;;;;;;
-479687541;-3;-6;1018;140;0;980;-23;-26;1006;-466;685;-109;;;;;;
-479131343;-3;-6;1018;140;0;1050;-20;-26;1012;-462;693;-96;;;;;;
-478575147;-2;-6;1018;140;0;1050;-20;-26;1012;-462;693;-96;;;;;;
-478018949;0;-6;1017;140;0;1050;-22;-28;1004;-465;691;-102;;;;;;
-477462759;0;-6;1017;140;0;1050;-20;-28;1008;-469;691;-103;;;;;;
-476906565;0;-5;1019;140;-70;1050;-20;-28;1008;-469;691;-103;;;;;;
-476350367;0;-5;1017;140;0;1050;-21;-28;1009;-462;684;-88;;;;;;
-475794173;0;-6;1017;140;0;1050;-21;-28;1009;-462;684;-88;;;;;;
-475237969;-1;-6;1019;140;-70;1050;-21;-29;1007;-463;687;-105;;;;;;
-474681779;-1;-6;1019;140;-70;1050;-20;-29;1003;-474;696;-100;;;;;;
-474125577;-1;-5;1016;140;-70;1050;-20;-29;1003;-474;696;-100;;;;;;
-473569389;-2;-6;1021;140;0;980;-20;-30;1011;-474;694;-94;;;;;;
-473013185;-2;-6;1021;140;0;980;-20;-30;1009;-462;681;-100;;;;;;
-472456991;-2;-5;1017;140;0;980;-20;-28;1009;-462;681;-100;;;;;;
-471900799;-2;-5;1017;210;0;980;-19;-27;1010;-462;693;-100;;;;;;
-471344605;-1;-5;1020;210;0;980;-19;-27;1010;-462;693;-90;;;;;;
-470788413;0;-4;1019;140;0;1050;-20;-30;1005;-465;693;-90;;;;;;
-470232211;0;-4;1019;140;0;1050;-20;-27;1004;-469;688;-96;;;;;;
-469676009;-1;-7;1015;210;0;1050;-20;-27;1004;-469;688;-96;;;;;;
-469119825;0;-5;1020;210;0;980;-19;-32;1007;-460;685;-97;;;;;;
-468563623;0;-5;1020;210;0;980;-19;-32;1007;-469;688;-99;;;;;;
-468007433;-1;-5;1018;140;-70;1050;-20;-28;1008;-469;688;-99;;;;;;
-467451235;-1;-5;1018;140;0;980;-20;-29;1005;-465;690;-88;;;;;;
-466895031;-1;-6;1019;140;0;980;-20;-29;1005;-465;690;-106;;;;;;
-466338841;-2;-5;1019;140;0;980;-20;-28;1004;-465;690;-106;;;;;;
-465782643;-2;-5;1019;140;0;980;-20;-28;1002;-457;685;-93;;;;;;
-465226445;-2;-6;1016;140;0;1050;-21;-27;1002;-457;685;-93;;;;;;
-464670253;-2;-5;1019;140;-70;980;-19;-28;1009;-453;688;-96;;;;;;
-464114061;-2;-5;1019;140;-70;980;-19;-28;1009;-456;696;-93;;;;;;
-463557865;-1;-6;1019;140;0;1050;-20;-29;1008;-456;696;-93;;;;;;
-463001659;-1;-6;1019;210;-70;1050;-21;-29;1003;-459;681;-94;;;;;;
-462445473;-1;-5;1018;210;-70;1050;-21;-29;1003;-457;685;-96;;;;;;
