-74183135;    -8;    -4;  1019;   210;   -70;  1050;   -19;   -23;  1004;  -549;   355;   -96
-73626931;    -8;    -4;  1019;   210;   -70;   980;   -19;   -22;  1003;  -535;   358;  -102
-73070733;    -7;    -6;  1016;   210;   -70;   980;   -19;   -22;  1003;  -540;   366;   -93
-72514543;    -7;    -7;  1019;   210;   -70;   980;   -19;   -22;  1006;  -540;   366;   -93
-71958339;    -7;    -7;  1019;   210;   -70;   980;   -21;   -20;  1008;  -541;   348;  -105
-71402151;    -9;    -7;  1018;   210;   -70;  1050;   -21;   -20;  1008;  -541;   348;  -100
-70845961;    -9;    -7;  1018;   210;   -70;   980;   -20;   -22;  1005;  -529;   345;  -100
-70289759;    -9;    -6;  1017;   210;   -70;   980;   -20;   -22;  1005;  -540;   358;   -99
-69733555;    -9;    -7;  1018;   210;   -70;   980;   -20;   -25;  1006;  -540;   358;   -99
-69177363;    -9;    -7;  1018;   210;   -70;   980;   -18;   -23;  1002;  -534;   349;   -97
-68621165;    -8;    -5;  1019;   210;   -70;   980;   -18;   -23;  1002;  -534;   367;  -109
-68064957;    -7;    -4;  1018;   210;   -70;   980;   -17;   -23;  1004;  -534;   367;  -109
-67508777;    -7;    -4;  1018;   210;   -70;   980;   -17;   -23;  1007;  -541;   349;  -103
-66952575;    -8;    -6;  1018;   210;   -70;   980;   -19;   -20;  1007;  -544;   357;  -103
-66396383;    -8;    -6;  1018;   210;   -70;   980;   -20;   -19;  1006;  -544;   357;  -103
-65840185;    -8;    -5;  1018;   210;   -70;   980;   -20;   -19;  1006;  -540;   363;  -103
-65283989;    -8;    -6;  1016;   140;   -70;   980;   -20;   -22;  1003;  -540;   363;  -103
-64727791;    -8;    -6;  1016;   140;   -70;   980;   -21;   -22;  1013;  -538;   363;  -106
-64171601;    -9;    -6;  1020;   210;   -70;   980;   -21;   -22;  1013;  -529;   364;  -103
-63615409;    -9;    -6;  1016;   210;   -70;   980;   -19;   -22;  1010;  -529;   364;  -103
-63059209;    -9;    -6;  1016;   210;   -70;   980;   -19;   -22;  1010;  -532;   355;  -103
-62503015;    -8;    -5;  1017;   210;   -70;   980;   -21;   -23;  1011;  -532;   364;  -100
-61946811;    -8;    -5;  1017;   210;   -70;   980;   -18;   -18;  1015;  -532;   364;  -100
-61390609;    -8;    -4;  1021;   210;   -70;   980;   -18;   -18;  1015;  -537;   361;  -109
-60834431;    -7;    -4;  1015;   210;     0;   980;   -20;   -22;  1003;  -537;   358;  -105
-60278229;    -7;    -4;  1015;   210;     0;   980;   -20;   -22;  1011;  -540;   358;  -105
-59722027;    -7;    -4;  1018;   280;   -70;  1050;   -19;   -22;  1011;  -537;   360;   -99
-59165833;    -9;    -7;  1019;   210;   -70;   980;   -20;   -24;  1004;  -537;   360;   -99
-58609641;    -9;    -7;  1019;   210;   -70;   980;   -20;   -24;  1004;  -540;   361;  -100
-58053443;    -7;    -6;  1017;   210;   -70;   980;   -21;   -24;  1004;  -538;   345;  -102
-57497251;    -7;    -6;  1017;   210;   -70;   980;   -19;   -19;  1008;  -538;   345;  -102
-56941055;    -9;    -8;  1017;   210;   -70;   980;   -19;   -19;  1008;  -538;   355;   -93
-56384851;    -8;    -6;  1019;   210;   -70;   980;   -19;   -20;  1010;  -540;   358;  -103
-55828667;    -8;    -6;  1019;   210;   -70;   980;   -19;   -20;  1010;  -540;   358;  -103
-55272465;    -8;    -5;  1018;   210;   -70;   980;   -20;   -21;  1007;  -528;   349;  -102
-54716275;    -8;    -5;  1016;   210;   -70;   980;   -21;   -21;  1008;  -528;   349;  -102
-54160079;    -8;    -6;  1016;   210;   -70;   980;   -21;   -21;  1008;  -537;   354;   -96
-53603873;    -8;    -5;  1020;   210;   -70;   980;   -19;   -22;  1009;  -543;   352;   -87
-53047677;    -8;    -5;  1020;   210;   -70;   980;   -19;   -22;  1008;  -543;   352;   -87
-52491485;    -8;    -6;  1015;   140;   -70;   980;   -20;   -20;  1008;  -549;   354;   -93
-51935287;    -8;    -6;  1019;   210;   -70;   980;   -20;   -22;  1007;  -538;   358;   -97
-51379087;    -8;    -6;  1019;   210;   -70;   980;   -20;   -22;  1007;  -538;   358;   -97
-50822897;    -8;    -6;  1019;   210;   -70;   980;   -20;   -23;  1009;  -549;   360;  -102
-50266697;    -8;    -6;  1019;   140;     0;   980;   -21;   -23;  1002;  -549;   357;   -99
-49710507;    -9;    -7;  1017;   140;     0;   980;   -21;   -23;  1002;  -540;   357;   -99
-49154317;    -8;    -5;  1019;   210;   -70;  1050;   -19;   -22;  1006;  -546;   355;  -100
-48598119;    -8;    -5;  1019;   210;   -70;  1050;   -19;   -22;  1006;  -546;   355;  -100
-48041923;    -8;    -5;  1016;   210;   -70;  1050;   -20;   -23;  1006;  -546;   351;  -102
-47485723;    -8;    -4;  1018;   280;  -140;  1050;   -19;   -21;  1008;  -543;   355;  -111
-46929521;    -8;    -4;  1018;   280;  -140;  1050;   -19;   -21;  1008;  -543;   355;  -111
-46373335;    -8;    -6;  1017;   210;   -70;   980;   -19;   -26;  1010;  -532;   360;  -105
-45817135;    -8;    -6;  1017;   210;   -70;   980;   -19;   -20;  1002;  -528;   351;   -96
-45260937;    -8;    -6;  1018;   210;   -70;   980;   -20;   -20;  1002;  -528;   351;   -96
-44704743;    -8;    -6;  1017;   210;   -70;   980;   -21;   -22;  1009;  -534;   352;  -106
-44148541;    -8;    -6;  1017;   210;   -70;   980;   -21;   -22;  1009;  -534;   352;  -106
-43592351;    -8;    -6;  1018;   210;     0;   980;   -20;   -19;  1010;  -544;   352;   -97
-43036159;    -7;    -5;  1019;   210;   -70;   980;   -20;   -24;  1006;  -543;   370;   -94
-42479955;    -7;    -5;  1019;   210;   -70;   980;   -20;   -24;  1006;  -543;   370;   -94
-41923755;    -8;    -7;  1015;   210;     0;   980;   -20;   -20;  1011;  -540;   357;   -99
-41367563;    -8;    -7;  1015;   210;   -70;  1050;   -20;-1747153207;    -8;    -4;  1024;   280;  -140;   910;   -19;   -23;  1015;  -550;   358;   -94
-1746597017;    -8;    -4;  1024;   280;  -140;   910;   -21;   -20;  1006;  -550;   358;   -87
-1746040813;    -8;    -7;  1015;   140;     0;   980;   -21;   -20;  1006;  -532;   361;   -87
-1745484623;    -8;    -7;  1015;   140;   -70;   980;   -21;   -26;  1002;  -532;   364;   -88
-1744928419;    -7;    -6;  1017;   210;   -70;   980;   -21;   -26;  1002;  -532;   364;   -88
-1744372229;    -7;    -6;  1021;   210;   -70;  1050;   -21;   -22;  1010;  -535;   363;   -90
-1743816027;    -7;    -6;  1021;   210;   -70;  1050;   -19;   -20;  1004;  -538;   355;   -94
-1743259843;    -9;    -6;  1016;   140;     0;   980;   -19;   -20;  1004;  -538;   355;   -94
-1742703635;    -9;    -4;  1018;   210;   -70;   980;   -20;   -21;  1004;  -540;   351;   -88
-1742147451;    -8;    -4;  1018;   210;   -70;   980;   -20;   -21;  1006;  -538;   345;   -90
-1741591257;    -8;    -5;  1017;   210;     0;   980;   -20;   -21;  1006;  -538;   345;   -90
-1741035047;    -8;    -5;  1017;   210;     0;   980;   -18;   -22;  1005;  -532;   352;   -88
-1740478851;    -8;    -3;  1021;   210;     0;   980;   -18;   -22;  1005;  -532;   352;   -88
-1739922659;    -9;    -5;  1016;   140;     0;   980;   -21;   -19;  1013;  -535;   357;   -87
-1739366467;    -9;    -5;  1016;   140;     0;   980;   -19;   -21;  1004;  -547;   355;   -90
-1738810275;    -8;    -6;  1020;   210;   -70;   980;   -19;   -21;  1004;  -547;   355;   -90
-1738254075;    -8;    -6;  1020;   210;     0;   980;   -21;   -22;  1009;  -544;   363;   -91
-1737697871;    -7;    -6;  1018;   210;     0;   980;   -21;   -22;  1009;  -538;   351;   -91
-1737141675;    -8;    -8;  1014;   140;     0;   980;   -22;   -21;  1000;  -538;   351;   -91
-1736585479;    -8;    -8;  1014;   140;     0;   980;   -19;   -23;  1011;  -534;   355;   -93
-1736029285;    -7;    -5;  1021;   210;   -70;   980;   -19;   -23;  1011;  -534;   348;   -90
-1735473099;    -7;    -5;  1017;   140;     0;   980;   -21;   -20;  1007;  -535;   348;   -90
-1734916893;    -7;    -5;  1017;   140;     0;   980;   -21;   -20;  1002;  -528;   360;   -91
-1734360705;    -7;    -5;  1018;   210;   -70;   980;   -18;   -23;  1002;  -528;   360;   -91
-1733804503;    -7;    -5;  1018;   210;  -140;   980;   -20;   -23;  1007;  -540;   351;   -84
-1733248305;    -8;    -5;  1018;   210;  -140;   980;   -20;   -23;  1007;  -534;   352;   -88
-1732692119;    -8;    -6;  1018;   210;   -70;   980;   -19;   -19;  1004;  -534;   352;   -88
-1732135917;    -8;    -6;  1018;   210;   -70;   980;   -21;   -24;  1012;  -540;   360;   -91
-1731579727;    -8;    -5;  1020;   210;   -70;   980;   -21;   -24;  1012;  -543;   354;   -79
-1731023523;    -8;    -7;  1016;   140;   -70;   980;   -21;   -19;  1007;  -543;   354;   -79
-1730467325;    -8;    -7;  1016;   140;   -70;   980;   -21;   -19;  1007;  -540;   348;   -85
-1729911129;    -9;    -6;  1020;   210;   -70;   980;   -21;   -20;  1007;  -540;   348;   -85
-1729354939;    -9;    -6;  1020;   140;   -70;   980;   -19;   -22;  1007;  -538;   366;   -90
-1728798737;    -8;    -7;  1018;   140;   -70;   980;   -19;   -22;  1007;  -534;   355;   -91
-1728242549;    -8;    -5;  1019;   140;   -70;   980;   -19;   -20;  1003;  -534;   355;   -91
-1727686351;    -8;    -5;  1019;   140;   -70;   980;   -19;   -20;  1010;  -540;   355;   -91
-1727130149;    -8;    -5;  1019;   210;   -70;   980;   -19;   -22;  1010;  -538;   358;   -88
-1726573951;    -9;    -7;  1016;   210;   -70;   980;   -20;   -21;  1003;  -538;   358;   -88
-1726017761;    -9;    -7;  1016;   210;   -70;   980;   -20;   -21;  1003;  -543;   358;   -91
-1725461571;    -7;    -6;  1019;   210;   -70;   980;   -20;   -26;  1004;  -543;   349;   -93
-1724905369;    -7;    -6;  1019;   210;   -70;   980;   -19;   -20;  1011;  -546;   349;   -93
-1724349167;    -9;    -6;  1019;   210;   -70;   980;   -19;   -20;  1011;  -528;   357;   -94
-1723792973;    -7;    -7;  1018;   210;   -70;   980;   -21;   -21;  1005;  -528;   357;   -94
-1723236781;    -7;    -7;  1018;   210;   -70;   980;   -21;   -21;  1005;  -537;   361;   -90
-1722680587;    -8;    -7;  1015;   210;   -70;   980;   -20;   -18;  1006;  -544;   351;   -88
-1722124395;    -8;    -7;  1019;   210;   -70;   980;   -20;   -21;  1004;  -544;   351;   -88
-1721568193;    -8;    -6;  1019;   210;   -70;   980;   -20;   -21;  1004;  -535;   354;   -93
-1721011993;    -9;    -5;  1020;   210;   -70;   980;   -20;   -24;  1005;  -537;   349;   -87
-1720455795;    -9;    -5;  1020;   210;   -70;   980;   -20;   -24;  1008;  -537;   349;   -87
-1719899593;    -7;    -5;  1016;   210;   -70;   980;   -18;   -19;  1008;  -541;   351;   -93
-1719343403;    -8;    -3;  1020;   210;   -70;   980;   -18;   -23;  1006;  -541;   351;   -93
-1718787217;    -8;    -3;  1020;   210;   -70;   980;   -18;   -23;  1006;  -531;   351;   -93
-1718231011;    -8;    -5;  1017;   210;   -70;   980;   -20;   -22;  1007;  -534;   352;   -87
-1717674817;    -8;    -5;  1017;   210;   -70;   980;   -21;   -22;  1004;  -534;   352;   -87
-1717118627;    -8;    -7;  1016;   210;   -70;   980;   -21;   -22;  1004;  -544;   355;   -87
-1716562429;    -9;    -6;  1021;   280;   -70;   980;   -19;   -22;  1014;  -543;   360;   -93
-1716006227;    -9;    -6;  1021;   280;   -70;   980;   -19;   -22;  1014;  -543;   360;   -93
-1715450037;    -8;    -6;  1018;   210;     0;  1050;   -20;   -22;  1003;  -547;   364;   -99
-1714893835;    -9;    -6;  1016;   140;     0;   980;   -22;   -22;  1003;  -534;   364;   -93
-1714337651;    -9;    -6;  1016;   140;     0;   980;   -22;   -22;  1003;  -534;   364;   -93
-1713781457;    -8;    -5;  1020;   210;     0;  1050;   -18;   -21;  1006;  -541;   357;   -90
-1713225247;    -8;    -5;  1020;   210;   -70;   980;   -18;   -21;  1004;  -541;   357;   -90
-1712669063;    -8;    -4;  1019;   210;   -70;   980;   -19;   -24;  1004;  -547;   355;   -82
-1712112861;    -8;    -5;  1018;   210;   -70;   980;   -20;   -22;  1007;  -546;   361;   -82
-1711556661;    -8;    -5;  1018;   210;   -70;   980;   -20;   -22;  1007;  -546;   361;   -82
-1711000475;    -8;    -6;  1019;   210;   -70;   980;   -19;   -22;  1007;  -532;   355;   -91
-1710444275;    -9;    -6;  1018;   210;   -70;   980;   -20;   -25;  1011;  -538;   355;   -82
-1709888073;    -9;    -6;  1018;   210;   -70;   980;   -20;   -25;  1011;  -538;   355;   -82
-1709331875;    -9;    -7;  1018;   210;   -70;   980;   -20;   -20;  1008;  -526;   355;   -84
-1708775691;    -9;    -7;  1018;   210;   -70;   980;   -20;   -20;  1008;  -526;   355;   -84
-1708219485;    -7;    -7;  1019;   210;   -70;   980;   -20;   -21;  1008;  -540;   348;   -90
-1707663301;    -7;    -5;  1017;   210;   -70;   980;   -20;   -18;  1011;  -547;   363;   -81
-1707107095;    -7;    -5;  1017;   210;   -70;   980;   -20;   -18;  1011;  -547;   363;   -81
-1706550905;    -7;    -4;  1017;   210;     0;   980;   -20;   -22;  1006;  -538;   355;   -91
-1705994703;    -7;    -5;  1021;   210;   -70;   980;   -20;   -22;  1009;  -538;   360;   -85
-1705438511;    -7;    -5;  1021;   210;   -70;   980;   -20;   -23;  1009;  -538;   360;   -85
-1704882297;    -9;    -6;  1017;   210;   -70;   980;   -19;   -21;  1000;  -541;   355;   -93
-1704326117;    -9;    -6;  1017;   210;   -70;   980;   -19;   -21;  1000;  -543;   357;   -87
-1703769927;    -8;    -6;  1020;   210;   -70;   980;   -20;   -21;  1006;  -543;   357;   -87
-1703213723;    -8;    -5;  1019;   210;   -70;  1050;   -19;   -21;  1008;  -543;   351;   -94
-1702657525;    -8;    -5;  1019;   210;   -70;  1050;   -19;   -21;  1008;  -543;   351;   -94
-1702101329;    -8;    -7;  1017;   210;   -70;   980;   -21;   -22;   999;  -529;   360;   -87
-1701545139;    -8;    -7;  1018;   210;   -70;   980;   -21;   -22;   999;  -534;   366;   -88
-1700988941;    -7;    -7;  1018;   210;   -70;   980;   -20;   -22;  1009;  -534;   366;   -88
-1700432749;    -8;    -5;  1019;   210;     0;   980;   -19;   -22;  1004;  -543;   355;   -87
-1699876551;    -8;    -5;  1019;   210;     0;   980;   -19;   -22;  1004;  -535;   345;   -81
-1699320349;    -8;    -4;  1018;   210;   -70;   980;   -19;   -19;  1014;  -535;   345;   -81
-1698764151;    -7;    -5;  1018;   210;   -70;   980;   -19;   -19;  1008;  -529;   360;   -94
-1698207951;    -7;    -5;  1018;   210;   -70;   980;   -20;   -22;  1008;  -529;   360;   -87
-1697651771;    -8;    -5;  1018;   210;   -70;  1050;   -21;   -22;  1012;  -529;   352;   -87
-1697095569;    -8;    -5;  1018;   210;   -70;   980;   -21;   -22;  1012;  -535;   361;   -90
-1696539367;    -7;    -6;  1018;   210;   -70;   980;   -19;   -22;  1009;  -535;   361;   -90
-1695983173;    -8;    -5;  1019;   210;   -70;   980;   -20;   -23;  1006;  -544;   357;   -88
-1695426975;    -8;    -5;  1019;   210;   -70;   980;   -20;   -23;  1006;  -529;   351;   -90
-1694870787;    -7;    -6;  1018;   210;   -70;   910;   -20;   -21;  1003;  -529;   351;   -90
-1694314595;    -7;    -6;  1018;   140;   -70;   980;   -20;   -21;  1003;  -532;   361;   -90
-1693758393;    -7;    -6;  1018;   140;   -70;   980;   -21;   -19;  1005;  -540;   363;   -88
-1693202193;    -8;    -5;  1019;   210;     0;   980;   -19;   -21;  1006;  -540;   363;   -88
-1692645995;    -8;    -5;  1019;   140;     0;   980;   -19;   -21;  1006;  -528;   355;   -88
-1692089805;    -7;    -5;  1018;   140;     0;   980;   -19;   -20;  1006;  -528;   355;   -88
-1691533603;    -8;    -5;  1019;   210;   -70;   980;   -19;   -20;  1008;  -535;   355;   -93
-1690977417;    -8;    -5;  1019;   210;   -70;   980;   -20;   -20;  1008;  -540;   355;   -85
-1690421213;    -8;    -5;  1019;   210;   -70;   980;   -19;   -20;  1006;  -540;   355;   -85
-1689865017;    -8;    -6;  1018;   210;   -70;   980;   -19;   -20;  1006;  -534;   361;   -90
-1689308827;    -8;    -6;  1018;   210;   -70;   980;   -20;   -22;  1003;  -541;   355;   -87
-1688752629;    -7;    -5;  1018;   210;   -70;   980;   -20;   -21;  1012;  -541;   355;   -87
-1688196429;    -7;    -5;  1018;   210;   -70;   980;   -20;   -21;  1012;  -544;   354;   -97
-1687640243;    -8;    -7;  1018;   210;   -70;   980;   -20;   -21;  1007;  -544;   358;   -78
-1687084035;    -7;    -5;  1018;   210;     0;   980;   -20;   -21;  1007;  -538;   358;   -78
-1686527841;    -7;    -5;  1018;   210;     0;   980;   -21;   -20;  1005;  -535;   357;   -87
-1685971657;    -8;    -6;  1016;   210;   -70;   980;   -19;   -22;  1004;  -535;   357;   -87
-1685415447;    -8;    -6;  1019;   210;   -70;   910;   -19;   -22;  1004;  -538;   354;   -94
-1684859263;    -8;    -6;  1019;   210;   -70;   910;   -19;   -22;  1004;  -543;   348;   -93
-1684303061;    -8;    -6;  1020;   210;   -70;   980;   -19;   -22;  1005;  -543;   348;   -93
-1683746861;    -8;    -6;  1020;   210;   -70;   980;   -19;   -22;  1005;  -544;   355;   -94
-1683190663;    -8;    -5;  1017;   210;   -70;   980;   -19;   -26;  1010;  -531;   358;   -87
-1682634475;    -7;    -6;  1017;   210;   -70;   980;   -19;   -26;  1010;  -531;   358;   -87
-1682078273;    -7;    -6;  1017;   210;   -70;   980;   -21;   -21;  1009;  -534;   361;   -87
-1681522081;    -9;    -7;  1017;   140;   -70;   980;   -20;   -23;  1009;  -534;   361;   -87
-1680965881;    -9;    -7;  1020;   210;   -70;   980;   -20;   -23;  1009;  -534;   355;   -88
-1680409685;    -7;    -5;  1020;   210;   -70;   980;   -20;   -21;  1006;  -537;   361;   -84
-1679853499;    -8;    -5;  1018;   210;   -70;   980;   -20;   -21;  1006;  -537;   361;   -84
-1679297293;    -8;    -5;  1018;   210;   -70;   980;   -20;   -21;   999;  -541;   348;   -85
-1678741105;   -10;    -5;  1017;   210;   -70;  1050;   -18;   -23;  1008;  -532;   366;   -88
-1678184903;    -9;    -5;  1019;   140;   -70;   980;   -18;   -23;  1008;  -532;   366;   -88
-1677628705;    -9;    -5;  1019;   140;   -70;   980;   -20;   -19;  1008;  -540;   351;   -87
-1677072519;    -8;    -6;  1017;   210;   -70;   980;   -20;   -24;  1009;  -538;   357;   -93
-1676516317;    -8;    -6;  1017;   210;   -70;   980;   -19;   -24;  1009;  -538;   357;   -93
-1675960127;    -7;    -5;  1018;   210;   -70;   980;   -20;   -23;  1010;  -538;   364;   -87
-1675403923;    -8;    -5;  1019;   210;   -70;  1050;   -20;   -23;  1010;  -538;   364;   -87
-1674847725;    -8;    -5;  1019;   210;   -70;  1050;   -20;   -25;  1004;  -540;   360;   -90
-1674291529;    -8;    -5;  1017;   210;     0;   980;   -19;   -22;  1006;  -535;   349;   -91
-1673735339;    -7;    -7;  1017;   280;   -70;   980;   -19;   -22;  1006;  -535;   349;   -91
-1673179141;    -7;    -7;  1017;   280;   -70;   980;   -20;   -20;  1009;  -544;   349;   -85
-1672622949;    -8;    -6;  1020;   210;   -70;   980;   -20;   -20;  1009;  -532;   357;   -81
-1672066751;    -8;    -6;  1020;   210;   -70;   980;   -19;   -21;  1008;  -532;   357;   -81
