Timestamp;DSOax;DSOay;DSOaz;DSOgx;DSOgy;DSOgz;W12ax;W12ay;W12az;MDLmx;MDLmy;MDLmz
1008387109;-1;-2;1019;210;0;560;-10;-38;1012;-882;841;-139
1008943305;-1;-2;1019;210;0;560;-10;-38;1012;-874;853;-127
1009499505;-1;-2;1020;140;0;490;-10;-40;1010;-879;838;-133
1010055701;-1;-2;1020;140;0;490;-10;-38;1010;-879;838;-133
1010611895;-1;-2;1019;140;0;490;-10;-38;1010;-880;835;-127
1011168091;0;-1;1019;210;0;490;-10;-40;1011;-880;828;-127
1011724299;0;-1;1019;210;0;490;-10;-40;1011;-876;828;-127
1012280487;0;-1;1018;140;0;490;-7;-40;1010;-876;829;-132
1012836689;0;-2;1019;210;0;490;-10;-41;1014;-876;829;-132
1013392883;0;-2;1019;210;0;490;-10;-41;1014;-880;838;-129
1013949077;-1;-2;1019;210;0;560;-9;-38;1012;-880;828;-127
1014505265;-1;-2;1019;210;70;490;-9;-38;1012;-880;828;-127
1015061465;-1;-2;1019;210;70;490;-10;-40;1011;-873;838;-135
1015617659;0;-1;1019;210;0;490;-9;-36;1008;-882;841;-133
1016173855;0;-1;1019;210;0;490;-9;-36;1008;-882;841;-133
1016730057;0;0;1020;140;0;490;-8;-39;1012;-880;835;-129
1017286241;0;0;1021;210;70;560;-8;-40;1015;-880;835;-121
1017842441;0;-1;1021;210;70;560;-8;-40;1015;-879;835;-121
1018398643;0;-2;1019;140;0;490;-11;-36;1010;-889;838;-129
1018954835;0;-2;1019;140;0;560;-11;-36;1010;-889;838;-129
1019511039;0;-2;1018;140;0;560;-10;-38;1006;-874;837;-126
1020067235;0;-2;1019;140;0;560;-10;-44;1011;-885;841;-126
1020623435;0;-2;1019;140;0;560;-10;-44;1011;-885;841;-126
1021179611;-1;-1;1021;140;0;560;-7;-36;1014;-888;834;-121
1021735815;-1;-1;1021;140;70;560;-7;-36;1014;-888;838;-130
1022292011;0;-1;1020;140;70;560;-10;-37;1006;-888;838;-130
1022848209;-1;-2;1019;140;0;490;-10;-36;1016;-879;835;-135
1023404405;-1;-2;1019;140;0;490;-10;-36;1016;-879;835;-135
1023960611;-1;-2;1020;140;70;490;-9;-40;1015;-885;840;-136
1024516787;0;-1;1023;140;0;560;-11;-40;1020;-883;835;-132
1025072983;0;-1;1023;140;0;560;-11;-40;1020;-883;835;-132
1025629191;-1;-1;1021;140;0;560;-11;-39;1011;-886;838;-136
1026185389;-1;-1;1021;70;70;490;-11;-39;1011;-882;838;-130
1026741587;0;-2;1019;70;70;490;-9;-37;1006;-882;838;-130
1027297777;-1;-2;1018;70;0;490;-9;-43;1016;-880;840;-139
1027853973;-1;-2;1018;70;0;490;-9;-43;1016;-885;834;-129
1028410173;-1;-3;1020;0;0;490;-10;-37;1008;-885;834;-129
1028966363;0;-2;1019;70;70;490;-10;-37;1008;-883;838;-126
1029522561;0;-2;1019;70;70;490;-10;-38;1008;-883;838;-126
1030078765;0;-1;1016;70;0;490;-10;-36;1011;-885;838;-132
1030634943;0;-1;1016;140;0;490;-10;-36;1011;-877;849;-138
1031191139;0;-1;1017;140;0;490;-8;-39;1013;-877;849;-138
1031747345;0;-3;1021;140;0;490;-12;-40;1016;-879;834;-127
1032303545;0;-3;1021;140;0;490;-12;-40;1016;-882;838;-132
1032859737;-1;-2;1020;140;0;490;-10;-39;1011;-882;838;-132
1033415941;0;-2;1019;140;70;560;-10;-39;1011;-882;835;-141
1033972135;0;-2;1019;140;70;560;-10;-38;1010;-882;835;-130
1034528333;0;-2;1017;140;0;560;-8;-42;1013;-879;831;-130
1035084525;0;-2;1017;140;0;560;-8;-42;1013;-879;843;-127
1035640715;0;-1;1019;210;0;560;-7;-41;1016;-879;843;-127
1036196923;-1;-1;1021;210;0;560;-7;-41;1016;-894;828;-139
1036753109;-1;-1;1021;210;0;560;-11;-37;1009;-882;835;-135
1037309295;0;-1;1021;140;0;490;-11;-37;1014;-882;835;-135
1037865501;0;-1;1019;140;0;490;-11;-37;1014;-886;837;-135
1038421695;-1;-2;1019;140;0;490;-10;-37;1012;-883;838;-133
1038977893;0;-2;1019;210;0;560;-11;-38;1016;-883;838;-133
1039534093;0;-2;1019;210;0;560;-11;-38;1016;-874;834;-127
1040090295;0;-1;1019;210;0;560;-10;-37;1010;-874;834;-127
1040646483;0;0;1020;210;0;560;-10;-37;1010;-895;831;-132
1041202685;0;0;1020;210;0;560;-10;-40;1009;-877;837;-132
1041758873;0;-2;1019;140;70;560;-9;-39;1010;-877;837;-132
1042315079;0;-2;1019;210;0;490;-9;-39;1010;-871;828;-138
1042871261;-2;-2;1020;210;0;490;-10;-37;1013;-888;832;-123
1043427459;0;-1;1019;140;0;490;-10;-37;1013;-888;832;-123
1043983661;0;-1;1019;140;0;490;-9;-37;1010;-885;835;-142
1044539853;0;-2;1020;140;70;490;-10;-40;1016;-885;841;-130
1045096047;0;-2;1019;210;70;490;-10;-40;1016;-879;841;-130
1045652245;0;-2;1019;210;70;490;-10;-40;1011;-880;838;-136
1046208437;-1;-1;1019;140;70;560;-10;-40;1010;-880;838;-136
1046764645;-1;-1;1019;140;0;490;-10;-40;1010;-879;843;-130
1047320839;-1;-1;1020;140;0;490;-9;-40;1011;-883;838;-132
1047877027;0;-2;1019;140;0;560;-9;-40;1011;-883;838;-132
1048433235;0;-2;1019;140;0;560;-9;-40;1015;-876;837;-135
1048989421;0;-1;1020;210;0;560;-10;-40;1007;-879;832;-135
1049545607;-1;-2;1019;210;0;560;-10;-40;1007;-879;832;-135
1050101815;-1;-2;1019;210;0;560;-9;-37;1013;-879;835;-139
1050658009;-1;-1;1020;210;0;490;-9;-37;1013;-879;835;-132
1051214203;-1;-1;1020;210;0;490;-10;-39;1009;-891;850;-132
1051770411;-1;-2;1021;210;0;490;-9;-38;1016;-883;840;-135
1052326607;-1;-2;1019;210;70;490;-9;-38;1016;-883;840;-135
1052882783;-1;-2;1019;210;70;490;-11;-40;1009;-882;831;-133
1053438989;0;-1;1020;140;0;490;-10;-38;1010;-880;832;-130
1053995191;0;-1;1019;140;0;560;-10;-38;1010;-880;832;-130
1054551387;0;-1;1019;140;0;560;-9;-40;1008;-876;835;-129
1055107581;-1;-2;1020;140;0;560;-9;-40;1008;-873;834;-118
1055663769;-1;-2;1020;140;0;490;-10;-39;1015;-873;834;-118
1056219977;-2;-2;1019;140;0;490;-9;-39;1005;-879;837;-127
1056776163;-1;-2;1019;210;0;490;-9;-39;1005;-879;837;-127
1057332361;-1;-2;1019;210;0;490;-9;-37;1009;-892;832;-127
1057888565;-1;-2;1019;210;0;490;-9;-37;1009;-885;835;-130
1058444749;-1;-2;1020;140;0;560;-8;-40;1013;-885;835;-130
1059000959;0;-1;1020;140;0;560;-10;-40;1013;-874;838;-139
1059557147;0;-2;1020;210;0;560;-10;-40;1013;-885;840;-127
1060113345;0;-2;1020;210;0;560;-10;-36;1015;-885;840;-127
1060669535;0;-2;1020;210;0;560;-11;-38;1007;-886;843;-129
1061225737;0;-2;1018;140;0;490;-11;-38;1007;-879;834;-130
1061781935;0;-2;1018;140;0;490;-10;-40;1020;-879;834;-130
1062338131;0;-1;1020;210;0;560;-10;-40;1020;-885;844;-138
1062894325;0;-1;1020;140;0;560;-9;-41;1013;-885;844;-138
1063450515;-1;-2;1021;140;0;560;-11;-40;1008;-876;834;-132
1064006709;-1;-3;1019;140;0;490;-11;-40;1008;-886;834;-138
1064562917;-1;-3;1019;140;0;490;-9;-38;1012;-886;834;-138
1065119113;0;-2;1019;140;0;560;-9;-38;1012;-886;838;-133
1065675307;0;-2;1018;210;70;560;-10;-40;1011;-876;835;-132
1066231499;0;-2;1018;210;70;560;-10;-39;1011;-876;835;-132
1066787693;0;-1;1020;210;0;560;-10;-39;1011;-882;829;-130
1067343893;0;-1;1020;210;0;560;-9;-39;1016;-882;834;-129
1067900095;0;-1;1020;210;0;560;-10;-40;1014;-886;834;-129
1068456289;-2;-3;1019;140;0;490;-10;-40;1014;-874;844;-132
1069012481;-2;-3;1019;140;0;490;-10;-35;1015;-874;844;-132
1069568679;-1;-3;1020;210;0;560;-10;-35;1015;-880;847;-133
1070124879;-1;-1;1020;140;0;560;-10;-41;1008;-880;837;-138
1070681061;-1;-1;1020;140;0;560;-8;-40;1020;-880;837;-138
1071237263;-1;-2;1021;210;0;560;-8;-40;1020;-883;832;-136
1071793455;-1;-2;1021;210;0;560;-11;-41;1008;-886;838;-132
1072349655;-1;-2;1019;210;0;560;-11;-41;1008;-886;838;-132
1072905847;-2;-2;1019;140;0;490;-10;-39;1011;-877;834;-139
1073462041;-2;-2;1019;140;0;490;-11;-36;1003;-877;834;-139
1074018241;-1;-3;1017;210;0;560;-11;-36;1003;-877;846;-130
1074574445;-1;-1;1025;350;-70;490;-9;-42;1019;-883;838;-127
1075130639;0;-1;1025;350;-70;490;-10;-41;1008;-883;838;-127
1075686829;-1;-3;1015;140;0;490;-10;-41;1008;-876;834;-135
1076243035;-1;-3;1015;140;0;490;-10;-36;1014;-886;831;-130
1076799221;0;-2;1023;210;-70;490;-10;-36;1014;-886;831;-130
1077355415;-1;-2;1018;210;0;490;-11;-37;1010;-880;843;-138
1077911611;-1;-2;1018;210;0;490;-10;-38;1016;-882;835;-132
1078467799;-1;-2;1017;280;-70;490;-10;-38;1016;-882;835;-132
1079024005;-1;-2;1021;280;-70;490;-8;-45;1008;-873;837;-135
1079580211;0;-1;1021;280;-70;490;-8;-45;1008;-873;837;-135
1080136407;-2;-2;1019;210;0;560;-9;-41;1007;-877;841;-127
1080692603;-2;-2;1019;210;0;560;-9;-37;1006;-883;850;-133
1081248791;0;-1;1018;280;0;560;-9;-37;1006;-883;850;-133
1081804985;-2;-2;1014;490;-70;490;-11;-39;1004;-888;838;-130
1082361171;-2;-2;1014;490;-70;490;-9;-36;1022;-876;837;-135
1082917373;-1;-2;1024;700;-140;420;-9;-36;1022;-876;837;-135
1083473583;-1;-2;1024;420;-70;490;-10;-40;1010;-880;834;-126
1084029759;0;-1;1020;420;-70;490;-10;-40;1010;-880;846;-133
1084585975;0;0;1024;280;-70;490;-9;-40;1017;-874;846;-133
1085142161;0;0;1024;280;-70;490;-10;-39;1011;-870;835;-135
1085698353;-1;-2;1018;140;0;560;-10;-39;1011;-870;835;-135
1086254563;0;-1;1020;210;0;560;-8;-38;1011;-874;838;-123
1086810759;0;-1;1020;210;0;560;-8;-38;1011;-879;843;-136
1087366945;0;-2;1018;210;0;490;-10;-39;1011;-879;843;-136
1087923145;0;-2;1018;210;-70;490;-6;-41;1013;-880;841;-138
1088479335;0;-2;1020;210;-70;490;-6;-41;1013;-874;832;-126
1089035537;0;-1;1020;210;0;490;-8;-39;1016;-874;832;-126
1089591725;0;-1;1020;210;0;490;-9;-36;1012;-874;834;-138
1090147931;-1;-1;1018;0;0;490;-9;-36;1012;-874;834;-133
1090704127;-2;-1;1020;0;70;490;-10;-39;1017;-879;834;-133
1091260315;-2;-1;1020;0;70;490;-10;-39;1017;-883;837;-126
1091816509;-1;-2;1020;140;0;490;-9;-42;1013;-883;837;-126
1092372713;-1;-2;1020;140;0;490;-12;-37;1007;-873;837;-130
1092928895;-1;-3;1019;140;0;490;-12;-37;1007;-880;837;-129
1093485099;-1;-1;1019;350;0;490;-9;-37;1008;-880;837;-129
1094041297;-1;-1;1019;350;0;490;-9;-37;1008;-882;841;-145
1094597493;-4;-5;1018;490;-140;490;-12;-34;1015;-876;837;-127
1095153685;-4;-11;1031;1540;-1190;490;-24;-23;1020;-876;837;-127
1095709889;-14;-11;1031;1540;-1190;490;-24;-23;1020;-876;837;-139
1096266089;-28;-25;1039;4200;-4340;490;-33;-11;1018;-876;837;-139
1096822275;-28;-25;1039;4200;-4340;490;9;-42;1068;-874;838;-133
1097378479;-7;12;1103;8540;-9660;490;9;-42;1068;-880;838;-136
1097934679;28;41;827;6160;-8120;700;33;-83;917;-880;838;-136
1098490865;28;41;827;6160;-8120;700;33;-83;917;-876;835;-138
1099047051;38;-14;1009;-770;1470;840;2;-58;1046;-876;834;-138
1099603255;38;-14;1009;-560;1470;700;-46;-31;1030;-876;834;-138
1100159453;-20;-7;1085;-560;1470;700;-46;-31;1030;-868;834;-126
1100715647;17;12;997;1960;-2450;630;10;-56;985;-868;831;-135
1101271841;17;12;997;1960;-2450;630;10;-56;985;-879;831;-135
1101828047;12;0;1005;700;-630;490;5;-42;1012;-888;840;-129
1102384247;0;8;1029;0;420;490;-18;-46;1015;-888;840;-129
1102940439;0;8;1029;0;420;490;-18;-46;1015;-891;838;-141
1103496619;15;7;1012;280;-140;350;7;-57;1004;-883;837;-138
1104052815;15;7;1012;-70;350;-210;3;-49;1014;-883;837;-138
1104609021;17;6;1017;-70;350;-210;3;-49;1014;-879;841;-135
1105165221;2;6;1028;0;350;-910;-19;-38;1013;-873;831;-139
1105721403;2;6;1028;0;350;-910;-19;-38;1013;-873;831;-139
1106277619;-16;-14;1022;350;-140;-840;-16;-22;1018;-879;831;-135
1106833805;-5;-3;1023;560;-420;210;-4;-37;1013;-879;831;-135
1107390011;-5;-3;1023;560;-420;210;-4;-37;1013;-885;838;-133
1107946193;-3;13;1018;840;-700;700;1;-36;1005;-882;835;-138
1108502403;-3;13;1018;560;-420;980;1;-36;1005;-882;835;-138
1109058593;0;8;1014;560;-420;980;-2;-47;1014;-876;822;-136
1109614793;9;-8;1024;420;-140;980;-21;-52;1013;-877;834;-144
1110170983;9;-8;1024;420;-140;980;-21;-52;1013;-877;834;-144
1110727185;8;-3;1017;490;-350;560;-6;-48;1004;-873;837;-145
1111283373;2;0;1021;420;-210;490;-5;-42;1018;-877;837;-147
1111839571;2;0;1021;420;-210;490;-5;-42;1018;-877;837;-147
1112395755;3;0;1027;490;-280;490;-15;-43;1014;-880;835;-142
1112951951;3;0;1027;1680;-210;350;-15;-43;1014;-880;835;-142
1113508153;7;-17;1055;1680;-210;350;-36;-47;1050;-874;843;-141
1114064343;23;-36;1065;4690;-770;-560;-43;-61;1050;-883;838;-135
1114620547;23;-36;1065;4690;-770;-560;-43;-61;1050;-883;838;-135
1115176743;20;-27;1056;8120;-1610;-3010;-28;-51;1048;-886;834;-144
1115732937;20;-12;1053;10290;-3220;-5110;-28;-51;1048;-874;826;-135
1116289137;11;-12;1053;10290;-3220;-5110;-11;-44;1039;-874;826;-135
1116845341;-15;15;1049;12810;-3710;-5670;17;-23;1042;-873;826;-148
1117401525;-15;15;1049;12810;-3710;-4270;17;-23;1042;-873;822;-148
1117957715;-24;33;1056;15120;-4760;-4270;28;-13;1041;-879;822;-148
1118513917;-32;31;1051;17640;-5320;-1960;18;-17;1023;-870;825;-133
1119070115;-32;31;1051;17640;-5320;-1960;18;-17;1023;-870;825;-133
1119626321;-17;33;996;19880;-6440;140;45;-55;997;-876;826;-138
1120182517;-17;33;996;17570;-5390;1330;45;-55;997;-867;823;-150
1120738695;53;45;1020;17570;-5390;1330;4;-95;1030;-867;823;-150
1121294901;13;4;1037;15050;3220;1470;-10;-31;1004;-879;822;-148
1121851103;13;4;1037;15050;3220;1470;-10;-31;1004;-870;817;-148
1122407291;18;-4;1014;16170;70;700;-2;-90;1039;-870;817;-148
1122963489;34;14;1050;16380;420;420;-2;-90;1039;-871;814;-144
1123519689;34;14;1050;16380;420;420;10;-32;1022;-871;814;-145
1124075885;-11;27;1025;17290;1820;140;24;-54;1019;-882;804;-145
1124632081;-11;27;1025;18130;-140;210;24;-54;1019;-879;805;-156
1125188277;16;38;1040;18130;-140;210;36;-37;1033;-879;805;-156
1125744477;-13;51;1035;19040;1820;350;52;-30;1022;-873;805;-151
1126300673;-13;51;1035;19040;1820;350;52;-30;1022;-874;802;-150
1126856869;2;59;1050;20580;350;490;46;-54;1060;-874;802;-150
1127413055;11;54;1075;23030;1330;350;46;-54;1060;-865;798;-145
1127969243;11;54;1075;23030;1330;350;38;-44;1057;-879;792;-136
1128525445;9;42;1069;26460;1330;-350;32;-55;1058;-879;792;-136
1129081645;9;42;1069;29750;1190;-1050;32;-55;1058;-877;786;-150
1129637843;14;42;1071;29750;1190;-1050;33;-46;1057;-877;786;-150
1130194027;3;45;1072;32900;1610;-1680;33;-46;1057;-867;781;-153
1130750237;3;45;1072;32900;1610;-1680;40;-40;1059;-873;783;-145
1131306429;-6;51;1075;36190;1400;-1540;50;-27;1063;-873;783;-145
1131862615;-21;65;1079;39760;1960;-490;50;-27;1063;-867;771;-160
1132418817;-21;65;1079;39760;1960;-490;65;-23;1063;-874;771;-153
1132975023;-18;70;1076;43820;2240;1400;57;-30;1053;-874;771;-153
1133531215;-18;70;1076;43820;2940;3430;57;-30;1053;-877;762;-157
1134087407;-9;67;1062;47320;2940;3430;69;-35;1046;-876;747;-159
1134643603;-5;80;1059;50540;2660;4970;69;-35;1046;-876;747;-159
1135199809;-5;80;1059;50540;2660;4970;77;-45;1046;-874;748;-154
1135755987;3;86;1055;53410;3360;6230;80;-47;1027;-874;748;-154
1136312183;3;86;1031;55510;3430;6440;80;-47;1027;-874;732;-160
1136868393;8;94;1031;55510;3430;6440;110;-43;1016;-868;729;-157
1137424585;4;126;1023;57120;2940;6230;110;-43;1016;-868;729;-157
1137980779;4;126;1023;57120;2940;6020;122;-45;1007;-871;720;-159
1138536981;3;136;1010;58030;2800;6020;154;-25;997;-873;714;-153
1139093173;-15;165;1015;58590;2450;5880;154;-25;997;-873;714;-153
1139649367;-15;165;1015;58590;2450;5880;143;-35;1022;-871;708;-159
1140205555;-6;145;1030;59570;2380;5810;137;-30;1012;-871;708;-163
1140761751;-6;145;1030;60830;3360;5390;137;-30;1012;-876;696;-163
1141317965;-16;147;1021;60830;3360;5390;146;-32;1007;-877;687;-160
1141874143;-8;161;1020;61950;3150;5320;146;-32;1007;-877;687;-160
1142430339;-8;161;1020;61950;3150;5320;168;-31;1011;-867;679;-156
1142986547;-9;174;1012;62720;4060;5110;170;-40;994;-874;670;-151
1143542747;0;182;1012;63140;3920;4410;170;-40;994;-874;670;-151
1144098929;0;182;1012;63140;3920;4410;179;-42;1008;-871;666;-162
1144655137;0;188;1011;63980;4340;4550;179;-42;1008;-877;649;-153
1145211329;0;188;1011;64960;4480;4830;186;-47;995;-877;649;-153
1145767515;5;200;1004;64960;4480;4830;199;-56;994;-865;646;-148
1146323725;15;211;995;65660;4340;4760;199;-56;994;-865;646;-148
1146879915;15;211;995;65660;4340;4760;219;-51;976;-871;642;-157
1147436121;10;228;982;65730;4620;3850;222;-52;970;-882;628;-157
1147992309;12;236;978;65380;4410;2800;222;-52;970;-882;628;-157
1148548513;12;236;978;65380;4410;2800;236;-56;967;-868;619;-154
1149104699;13;244;969;64750;4410;2170;236;-56;967;-877;609;-154
1149660895;13;244;969;63840;4270;1820;244;-55;962;-877;609;-154
1150217091;11;257;968;63840;4270;1820;262;-50;960;-874;609;-144
1150773285;6;275;965;62930;5320;1820;262;-50;960;-876;586;-145
1151329495;6;275;965;62930;5320;1820;297;-33;951;-876;586;-145
1151885685;-11;301;948;61670;5040;1750;297;-33;951;-874;594;-148
1152441883;-5;289;958;59500;280;910;278;-30;943;-874;594;-148
1152998079;-5;289;958;59500;280;910;267;-61;982;-868;585;-136
1153554265;15;282;989;59150;70;630;267;-61;982;-867;568;-141
1154110473;15;282;989;59150;2380;1050;281;-31;962;-867;568;-141
1154666667;-16;292;964;59640;2380;1050;304;-47;946;-876;574;-142
1155222851;5;316;954;59360;350;1610;304;-47;946;-870;564;-141
1155779045;5;316;954;59360;350;1610;319;-57;945;-870;564;-141
1156335249;11;330;951;58730;1120;1330;319;-57;945;-864;561;-135
1156891445;11;330;938;58240;980;770;336;-42;932;-864;561;-129
1157447637;-2;347;938;58240;980;770;351;-48;931;-868;555;-129
1158003845;8;364;944;57890;-420;70;351;-48;931;-868;541;-147
1158560039;8;364;944;57890;-420;-840;359;-42;935;-868;541;-147
1159116229;-1;369;943;57890;140;-840;359;-42;935;-864;541;-129
1159672415;-4;367;935;57750;-210;-1400;358;-39;927;-870;537;-132
1160228625;-4;367;935;57750;-210;-1400;351;-47;927;-870;537;-132
1160784823;3;363;930;57190;-490;-1610;351;-47;927;-871;525;-132
1161341011;3;363;930;56210;-140;-1260;368;-34;924;-862;519;-133
1161897199;-10;382;928;56210;-140;-1260;391;-38;925;-862;519;-133
1162453403;-10;400;931;55580;-70;-770;391;-38;925;-865;519;-132
1163009611;-10;400;931;55580;-70;-770;399;-40;921;-865;519;-132
1163565787;-5;411;931;55650;140;-560;399;-40;921;-861;510;-114
1164122001;-4;422;911;55790;140;-700;410;-40;905;-871;502;-118
1164678197;-4;422;911;55790;140;-700;426;-43;887;-871;502;-118
1165234385;0;436;899;55230;70;-1050;426;-43;887;-873;492;-127
1165790579;0;436;899;54530;-490;-1610;433;-51;893;-861;490;-118
1166346781;2;444;900;54530;-490;-1610;433;-51;893;-861;490;-118
1166902973;-2;448;904;54040;-910;-2380;437;-42;895;-858;480;-123
1167459177;-2;448;904;54040;-910;-2380;440;-31;896;-862;483;-115
1168015365;-11;452;907;53900;-1190;-2660;440;-31;896;-862;483;-115
1168571551;-10;461;906;53970;-1260;-2590;450;-34;902;-859;472;-123
1169127765;-10;461;906;53970;-1260;-2590;457;-33;898;-859;472;-123
1169683963;-17;469;903;54390;-1120;-2450;457;-33;898;-867;471;-111
1170240139;-17;469;903;54810;-1190;-2030;464;-34;890;-871;465;-115
1170796347;-13;475;896;54810;-1190;-2030;464;-34;890;-871;465;-115
1171352543;-14;482;889;55090;-700;-1680;472;-31;882;-865;456;-109
1171908747;-14;482;889;55090;-700;-1680;485;-37;875;-864;460;-93
1172464923;-8;493;886;55230;-700;-1400;485;-37;875;-864;460;-93
1173021129;-5;505;881;55440;-700;-1400;492;-44;872;-870;450;-105
1173577333;-5;505;881;55440;-700;-1400;492;-44;872;-870;442;-100
1174133523;-9;513;870;55650;-490;-1540;504;-36;860;-862;442;-100
1174689707;-9;513;870;55650;-700;-1540;507;-36;858;-861;451;-99
1175245903;-7;519;868;55650;-700;-1540;507;-36;858;-861;451;-99
1175802119;-9;526;866;55860;-630;-1610;515;-36;862;-868;432;-105
1176358315;-9;526;866;55860;-630;-1610;525;-38;849;-864;439;-94
1176914499;-10;536;856;56210;-560;-1610;525;-38;849;-864;439;-94
1177470701;-10;536;840;56070;-910;-1750;534;-36;833;-855;433;-96
1178026891;-7;547;840;56070;-910;-1750;534;-36;833;-861;429;-100
1178583089;-9;555;834;55370;-910;-1820;544;-40;827;-861;429;-100
1179139281;-9;555;834;55370;-910;-1820;553;-39;825;-853;415;-85
1179695485;-9;562;833;54950;-1190;-1890;553;-39;825;-853;415;-85
1180251681;-8;569;833;54600;-1400;-1960;557;-38;825;-850;414;-81
1180807877;-8;569;833;54600;-1400;-1960;557;-38;825;-853;415;-87
1181364065;-14;574;837;54530;-1400;-1960;561;-32;833;-853;415;-87
1181920265;-14;574;837;55020;-1330;-1750;566;-27;827;-850;406;-76
1182476467;-20;578;839;55020;-1330;-1750;566;-27;827;-858;405;-78
1183032655;-23;585;836;55930;-770;-1050;576;-25;828;-858;405;-78
1183588853;-23;585;836;55930;-770;-1050;585;-36;813;-859;402;-82
1184145049;-17;595;824;56910;-140;-280;585;-36;813;-859;390;-66
1184701235;-10;607;803;57470;280;70;595;-34;793;-859;390;-66
1185257447;-10;607;803;57470;280;70;595;-34;793;-853;391;-63
1185813643;-10;617;789;57400;350;70;606;-39;784;-853;391;-63
1186369837;-10;617;789;56910;280;70;615;-35;783;-850;381;-70
1186926027;-10;625;787;56910;280;70;615;-35;783;-858;376;-73
1187482215;-11;630;791;56630;140;0;620;-42;781;-858;376;-73
1188038417;-11;630;791;56630;140;0;620;-42;781;-855;373;-72
1188594619;-9;634;791;56910;-70;-140;623;-37;785;-852;360;-63
1189150811;-11;642;785;57610;-140;-210;633;-36;779;-852;360;-63
1189706999;-11;642;785;57610;-140;-210;633;-36;779;-852;357;-61
1190263205;-16;648;779;58380;-210;-140;637;-34;768;-852;354;-61
1190819397;-16;648;779;59080;70;70;647;-35;757;-850;354;-61
1191375597;-11;659;769;59080;70;70;647;-35;757;-861;345;-55
1191931783;-14;666;757;59500;210;140;655;-40;749;-861;345;-55
1192487991;-14;666;757;59500;210;140;655;-40;749;-850;340;-46
1193044187;-10;674;756;59710;70;210;661;-40;744;-853;343;-45
1193600379;-11;680;747;60130;350;210;670;-34;729;-853;343;-45
1194156581;-11;680;747;60130;350;210;670;-34;729;-855;342;-45
1194712763;-9;690;730;60550;350;280;681;-39;716;-844;337;-43
1195268973;-9;690;730;60550;210;140;681;-39;716;-844;337;-43
1195825167;-9;699;721;60550;210;140;689;-37;712;-853;331;-31
1196381351;-11;704;719;60480;210;140;694;-36;713;-853;331;-31
1196937565;-11;704;719;60480;210;140;694;-36;713;-844;325;-36
1197493753;-12;711;719;60830;70;140;697;-36;716;-850;315;-37
1198049947;-12;711;709;61460;0;210;710;-40;696;-850;315;-37
1198606145;-10;718;709;61460;0;210;710;-40;696;-843;307;-31
1199162343;-9;730;684;61810;70;210;720;-39;680;-849;315;-19
1199718537;-9;730;684;61810;70;210;720;-39;680;-849;315;-19
1200274743;-9;740;666;61110;140;140;730;-36;660;-846;307;-24
1200830935;-9;748;655;59990;70;70;736;-42;646;-852;295;-22
1201387123;-9;748;655;59990;70;70;736;-42;646;-852;295;-22
