Timestamp;DSOay;DSOay;DSOaz;DSOgx;DSOgy;DSOgz;W12ax;W12ay;W12az;MDLmx;MDLmy;MDLmz
1268584583;-9;91;1035;490;-140;5810;83;-39;1018;-885;817;-72
1269140787;-9;91;1035;490;-140;5810;83;-39;1010;-885;810;-75
1269696971;-6;106;1002;140;0;6860;98;-29;1010;-885;810;-75
1270253171;-6;89;1030;280;-70;6650;87;-40;998;-870;825;-66
1270809373;-6;89;1030;280;-70;6650;87;-40;998;-877;817;-73
1271365557;10;134;1015;210;-70;5810;131;-54;1037;-877;817;-73
1271921767;10;134;1015;0;0;4480;168;-45;1017;-871;814;-76
1272477963;12;174;1021;0;0;4480;168;-45;1017;-871;814;-76
1273034151;12;175;1022;280;0;1190;165;-49;1011;-874;817;-85
1273590361;12;175;1022;280;0;1190;165;-49;1011;-874;817;-67
1274146545;1;176;1030;280;-210;-3080;168;-32;997;-874;817;-67
1274702741;-4;158;1002;210;-70;-7490;147;-29;1036;-883;822;-79
1275258941;-4;158;1002;210;-70;-7490;147;-29;1036;-885;825;-85
1275815133;-6;151;1020;210;-140;-11620;130;-24;997;-885;825;-85
1276371339;-6;151;1020;280;0;-14700;130;-24;1022;-871;822;-96
1276927537;-16;139;1023;280;0;-14700;128;-32;1022;-871;822;-91
1277483729;-8;129;1027;70;70;-16590;125;-18;982;-870;832;-91
1278039923;-8;129;1027;70;70;-16590;125;-18;982;-874;819;-97
1278596117;-4;104;993;280;70;-17570;87;-41;1026;-874;819;-97
1279152317;-12;104;935;-70;70;-17430;83;-36;1006;-877;829;-103
1279708511;-12;104;935;-70;70;-17430;83;-36;1006;-873;826;-108
1280264699;-7;46;1019;140;0;-16100;37;-25;1011;-873;826;-108
1280820907;-7;46;1019;140;350;-12950;37;-25;1011;-880;832;-112
1281377095;-31;52;1010;0;350;-12950;29;-4;1022;-874;831;-121
1281933289;-31;24;981;140;210;-9730;12;-25;1026;-874;831;-121
1282489483;-31;24;981;140;210;-9730;12;-25;1026;-882;832;-121
1283045687;-38;9;1010;-210;280;-8260;5;-6;1014;-882;832;-121
1283601885;-38;9;1032;210;0;-6930;5;-6;984;-879;826;-138
1284158079;-33;32;1032;210;0;-6930;24;-6;984;-874;838;-138
1284714269;-31;50;977;-70;70;-5110;42;-18;1002;-874;838;-138
1285270467;-31;50;977;-70;70;-3850;42;-18;1002;-883;825;-147
1285826667;-9;55;914;0;-210;-3850;59;-40;1042;-886;829;-150
1286382865;-3;66;890;0;70;-3430;61;-24;1026;-886;829;-150
1286939045;-3;66;890;0;70;-3430;61;-24;1026;-882;837;-162
1287495255;-11;79;964;-70;-70;-4060;61;-22;990;-882;835;-174
1288051445;-11;79;964;0;140;-5880;61;-22;990;-879;835;-174
1288607639;-21;53;998;0;140;-5880;18;-34;995;-877;826;-190
1289163839;-6;22;872;140;70;-8330;18;-24;1008;-877;826;-190
1289720045;-6;22;872;140;70;-8330;18;-24;1008;-879;822;-189
1290276231;-9;-5;871;350;140;-10570;-1;-26;1045;-895;825;-205
1290832425;-19;-5;902;70;70;-12040;-1;-26;969;-895;825;-205
1291388621;-19;-5;902;70;70;-12040;-19;-22;969;-892;823;-211
1291944827;5;-12;936;140;140;-12390;-31;-32;1031;-894;820;-225
1292501017;5;-12;936;0;0;-11970;-31;-32;1031;-894;820;-225
1293057219;-4;-39;924;0;0;-11970;-48;-33;997;-885;810;-226
1293613415;-10;-36;911;210;70;-12670;-56;-35;1004;-885;810;-226
1294169603;-10;-36;911;210;70;-12670;-56;-35;1004;-891;799;-243
1294725807;-2;-39;903;210;0;-13650;-40;-31;1008;-889;799;-252
1295281995;-1;-25;735;490;-210;-14280;-40;-31;1008;-889;799;-252
1295838191;-1;-25;735;490;-210;-14280;-32;-50;1002;-891;790;-261
1296394385;-2;-16;1005;0;210;-15540;-23;-39;1009;-889;772;-264
1296950587;-2;-16;1005;490;-70;-17710;-23;-39;1009;-889;772;-264
1297506771;5;-27;1008;490;-70;-17710;-37;-47;1017;-892;775;-291
1298062965;7;-24;929;210;70;-19110;-37;-47;991;-892;754;-279
1298619177;7;-24;929;210;70;-19110;-41;-40;991;-892;754;-279
1299175357;21;-24;903;560;70;-20510;-59;-62;1022;-886;741;-285
1299731569;24;-73;942;70;140;-21350;-59;-62;1022;-886;741;-285
1300287765;24;-73;942;70;140;-21350;-86;-73;1048;-895;735;-297
1300843965;36;-117;930;420;-70;-22330;-126;-60;974;-894;723;-300
1301400141;36;-117;930;420;210;-22400;-126;-60;974;-894;723;-300
1301956345;8;-116;983;70;210;-22400;-135;-52;988;-892;715;-304
1302512541;0;-117;1006;140;-70;-21420;-135;-52;988;-897;699;-303
1303068731;0;-117;1006;140;-70;-21420;-136;-53;1035;-897;699;-303
1303624935;21;-139;921;350;70;-19110;-147;-65;1021;-903;685;-309
1304181139;21;-139;996;-70;70;-17080;-147;-65;1021;-903;675;-301
1304737323;14;-135;996;-70;70;-17080;-140;-69;983;-898;675;-301
1305293513;34;-138;1030;280;0;-15330;-140;-69;1025;-897;682;-315
1305849725;34;-138;1030;280;0;-13510;-122;-70;1025;-897;682;-315
1306405919;18;-87;1007;210;70;-13510;-41;-54;1022;-895;666;-307
1306962117;7;-17;1012;420;-70;-11900;-41;-54;1022;-898;664;-304
1307518307;7;-17;1012;420;-70;-11900;-25;-51;981;-898;664;-304
1308074499;10;-26;1016;140;70;-9940;-21;-43;1020;-895;649;-304
1308630707;10;-26;1016;280;0;-8750;-21;-43;1020;-888;642;-306
1309186887;1;-21;1021;280;0;-8750;-52;-53;1012;-888;642;-306
1309743089;9;-40;1028;350;0;-8400;-52;-53;1012;-894;633;-297
1310299295;9;-40;1028;350;0;-8400;-74;-52;998;-894;633;-297
1310855491;17;-71;1010;210;70;-8540;-93;-61;1025;-885;627;-295
1311411669;31;-97;1029;210;70;-9100;-93;-61;1025;-900;628;-298
1311967875;31;-97;1029;210;70;-9100;-106;-72;1024;-900;628;-298
1312524073;28;-96;1010;0;280;-10010;-106;-72;1005;-898;619;-301
1313080267;28;-96;1010;140;70;-10570;-96;-71;1005;-903;615;-288
1313636463;29;-92;1003;140;70;-10570;-112;-70;1012;-903;615;-288
1314192659;40;-118;1030;630;0;-10850;-112;-70;1012;-904;597;-285
1314748861;40;-118;1030;630;0;-10850;-133;-64;1000;-907;597;-291
1315305055;15;-110;1004;0;0;-10920;-91;-56;1027;-907;597;-291
1315861245;22;-88;1023;210;0;-11060;-91;-56;1027;-907;589;-274
1316417453;22;-88;1023;210;0;-11060;-111;-59;1001;-907;589;-274
1316973635;17;-105;1023;70;70;-11130;-111;-59;1001;-909;597;-280
1317529825;17;-105;1023;70;140;-10570;-138;-77;1010;-904;591;-274
1318086029;38;-131;1026;70;140;-10570;-99;-58;1022;-904;591;-274
1318642227;12;-83;1012;70;70;-9940;-99;-58;1022;-909;582;-280
1319198423;12;-83;1012;70;70;-9940;-76;-57;1001;-904;580;-274
1319754627;31;-76;1017;210;70;-10640;-76;-57;1018;-904;580;-274
1320310821;41;-90;1019;210;140;-10640;-104;-84;1018;-903;582;-264
1320867019;41;-90;1019;210;140;-10640;-57;-44;1011;-903;586;-274
1321423211;11;-52;1021;140;140;-11270;-57;-44;1011;-901;586;-274
1321979409;11;-52;1021;140;-70;-12600;-88;-65;1008;-897;583;-270
1322535595;22;-80;1018;280;-70;-12600;-42;-46;1011;-897;583;-270
1323091785;3;-29;1012;210;140;-12180;-42;-46;1011;-903;586;-270
1323647991;3;-29;1012;210;140;-12180;-42;-52;1009;-907;588;-282
1324204185;15;-43;1021;350;-70;-12390;-42;-52;1009;-907;588;-282
1324760385;15;-43;1014;140;70;-11830;-89;-121;1015;-909;582;-268
1325316577;75;-80;1014;140;70;-11830;-55;-89;1006;-904;577;-268
1325872775;49;-39;1019;280;0;-9030;-55;-89;1006;-904;577;-268
1326428971;49;-39;1019;280;0;-9030;0;-62;1018;-904;582;-280
1326985165;21;11;1020;210;-70;-8750;0;-62;1020;-904;582;-280
1327541369;26;43;1021;280;-140;-10920;35;-61;1020;-906;576;-270
1328097557;26;43;1021;280;-140;-10920;23;-29;1010;-904;583;-277
1328653765;0;24;1016;210;70;-15960;23;-29;1010;-904;583;-277
1329209951;0;24;1016;0;0;-23240;-5;-47;1015;-909;583;-265
1329766155;21;-1;1023;0;0;-23240;-63;-9;1004;-906;589;-268
1330322339;-12;-63;1012;140;140;-30940;-63;-9;1004;-906;589;-268
1330878529;-12;-63;1012;140;140;-30940;-36;-65;1009;-907;585;-277
1331434735;39;-22;1019;140;70;-39620;-36;-65;1009;-901;588;-270
1331990941;85;-29;1013;70;-70;-45290;-33;-118;1019;-901;588;-270
1332547117;85;-29;1013;70;-70;-45290;-10;-96;1011;-907;583;-268
1333103313;67;-1;1024;70;350;-50050;-10;-96;1011;-907;583;-268
1333659521;67;-1;1024;630;-70;-56420;28;-132;1021;-907;589;-271
1334215715;97;35;1025;630;-70;-56420;28;-132;992;-910;597;-262
1334771919;96;6;1011;0;140;-62160;9;-119;992;-910;597;-262
1335328103;96;6;1011;0;140;-62160;-16;-109;1018;-909;601;-259
1335884303;80;-4;1022;70;210;-70630;-16;-109;1018;-907;603;-277
1336440507;81;-11;1008;0;280;-78960;-11;-109;1002;-907;603;-277
1336996693;81;-11;1008;0;280;-78960;8;-101;1018;-916;606;-262
1337552889;65;11;1029;140;350;-85050;8;-101;1018;-916;612;-270
1338109095;65;11;1029;-140;280;-90160;-16;-103;1003;-900;612;-270
1338665293;84;-4;1021;-140;280;-90160;-16;-103;1003;-904;621;-271
1339221489;128;-22;1026;-70;420;-97300;-22;-161;1029;-904;621;-271
1339777695;128;-22;1026;-70;420;-97300;-48;-168;992;-897;619;-268
1340333871;139;-40;993;0;350;-106750;-48;-168;992;-894;625;-262
1340890065;107;-36;944;0;420;-115710;-37;-135;1018;-894;625;-262
1341446267;107;-36;944;0;420;-115710;-37;-135;998;-897;636;-270
1342002455;71;-71;975;0;420;-122360;-69;-98;998;-898;639;-264
1342558663;71;-71;975;0;350;-128800;-98;-69;1023;-898;639;-264
1343114855;44;-89;980;-70;350;-128800;-98;-69;1023;-892;645;-265
1343671045;13;-115;855;-210;350;-135030;-111;-43;1020;-892;645;-265
1344227239;13;-115;855;-210;350;-135030;-101;-33;954;-889;648;-267
1344783449;4;-108;920;0;700;-138530;-101;-33;954;-891;666;-274
1345339625;4;-108;883;210;490;-141190;-102;0;1044;-891;666;-274
1345895829;-44;-87;883;210;490;-141190;-102;0;1044;-883;670;-276
1346452031;-50;-85;829;0;560;-146860;-67;34;1017;-879;690;-283
1347008223;-50;-85;829;0;560;-146860;-49;11;1009;-879;690;-283
1347564423;-60;-61;765;210;770;-152180;-49;11;1009;-879;691;-271
1348120615;-17;-58;854;-210;560;-155680;-76;-1;949;-870;699;-282
1348676819;-17;-58;854;-210;560;-155680;-76;-1;990;-870;699;-282
1349233011;48;-16;889;140;560;-160300;-10;-91;990;-859;712;-282
1349789207;48;-16;889;0;700;-169190;7;-135;983;-859;712;-282
1350345395;104;-3;740;0;700;-169190;7;-135;983;-859;721;-288
1350901605;126;8;634;70;980;-179410;3;-146;1029;-846;730;-292
1351457791;126;8;634;70;980;-179410;14;-124;955;-846;730;-292
1352013985;103;0;785;-210;770;-189910;14;-124;955;-835;748;-294
1352570187;100;35;776;0;770;-197050;25;-121;955;-828;763;-301
1353126377;100;35;776;0;770;-197050;25;-121;955;-828;763;-301
1353682571;76;35;807;0;700;-200900;2;-117;988;-814;771;-297
1354238773;76;35;807;70;910;-202930;18;-106;948;-814;771;-301
1354794975;60;9;514;70;910;-202930;18;-106;948;-801;780;-301
1355351167;50;34;791;70;980;-203070;67;-78;1013;-790;784;-297
1355907357;50;34;791;70;980;-203070;67;-78;1003;-790;784;-297
1356463565;4;46;851;70;910;-200340;67;-56;1003;-777;796;-309
1357019751;-44;65;951;140;770;-195580;103;0;1005;-763;796;-306
1357575937;-44;65;951;140;770;-195580;103;0;1005;-763;796;-306
1358132141;-55;87;900;140;770;-190190;59;7;954;-744;817;-300
1358688329;-55;87;900;-70;840;-183960;74;-86;1075;-729;807;-313
1359244535;-10;64;690;-70;840;-183960;74;-86;1075;-729;807;-313
1359800741;28;60;633;-140;560;-178780;68;-52;972;-715;808;-298
1360356937;28;60;633;-140;560;-178780;68;-52;972;-715;808;-298
1360913131;38;58;721;210;980;-176400;71;-111;983;-711;823;-306
1361469319;38;111;875;70;770;-172550;110;-44;1056;-688;828;-295
1362025521;23;111;875;70;770;-172550;110;-44;1056;-688;828;-295
1362581717;-24;102;883;-210;630;-170730;97;-4;986;-690;831;-306
1363137897;-24;102;883;-210;630;-169960;97;-4;971;-669;829;-300
1363694103;-61;69;814;70;770;-169960;91;41;971;-669;829;-300
1364250303;-92;8;628;0;700;-169190;-48;35;971;-657;837;-297
1364806485;-92;8;628;0;700;-169190;-48;35;971;-643;840;-306
1365362691;-140;-5;592;-70;630;-167650;-25;135;1003;-643;840;-306
1365918883;-140;-5;329;0;700;-166110;-58;106;776;-631;835;-315
1366475093;-153;-62;329;0;700;-166110;-58;106;776;-631;835;-315
1367031289;-188;-55;622;-140;560;-161210;-94;130;1062;-624;837;-301
1367587475;-188;-55;622;-140;560;-161210;-94;130;1062;-610;849;-307
1368143673;-177;-55;592;280;770;-155260;-84;112;913;-610;849;-307
1368699865;-162;-120;599;70;560;-147700;-86;104;975;-603;828;-310
1369256073;-162;-120;599;70;560;-147700;-86;104;975;-591;831;-303
1369812259;-164;-96;891;70;630;-138110;-91;131;1062;-591;831;-303
1370368463;-164;-96;891;140;630;-130620;-91;131;1057;-597;831;-307
1370924655;-162;-70;749;140;630;-130620;-91;78;1057;-597;831;-304
1371480845;-156;-80;894;70;490;-122850;-70;125;925;-588;826;-304
1372037039;-156;-80;894;70;490;-122850;-70;125;925;-571;823;-304
1372593243;-172;-101;1002;420;210;-115010;-131;97;1032;-571;823;-304
1373149425;-155;-83;963;980;-1400;-106120;-66;81;1042;-571;825;-303
1373705629;-155;-83;963;980;-1400;-106120;-66;81;1042;-570;823;-312
1374261829;-147;-51;975;980;-840;-96950;-38;80;992;-570;823;-312
1374818023;-147;-51;975;630;-770;-87150;-38;80;992;-571;819;-307
1375374223;-121;-41;976;630;-770;-87150;-29;46;996;-565;813;-313
1375930417;-88;35;1007;560;-770;-76440;30;6;1010;-565;813;-313
1376486617;-88;35;1007;560;-770;-76440;30;6;1010;-567;814;-321
1377042813;-25;13;1034;70;280;-67480;8;-31;1017;-567;814;-321
1377599001;-11;28;1006;280;-420;-61110;8;-31;979;-568;807;-313
1378155209;-11;28;1006;280;-420;-61110;20;-39;979;-573;811;-303
1378711391;20;19;991;140;350;-58590;14;-83;1024;-573;811;-303
1379267589;20;19;991;-490;1050;-56980;14;-83;1024;-585;813;-307
1379823785;11;22;1038;-490;1050;-56980;0;-37;1048;-580;808;-316
1380379983;8;4;1017;0;280;-56840;3;-61;1006;-580;808;-316
1380936177;8;4;1017;0;280;-56840;3;-61;1006;-576;799;-306
1381492371;2;14;1018;-210;980;-56350;5;-53;1017;-576;802;-300
1382048575;2;-21;1024;-210;980;-53830;5;-53;1017;-576;802;-300
1382604777;7;-21;1024;-210;980;-53830;-58;-64;965;-579;801;-309
1383160969;22;-43;1001;70;280;-50470;-51;-55;1016;-579;801;-309
1383717169;22;-43;1001;70;280;-45430;-51;-55;1016;-579;798;-310
1384273365;-18;-56;1019;-700;1890;-45430;-73;-31;1019;-585;805;-310
1384829555;-6;-88;1016;-420;1190;-40740;-73;-31;1027;-585;805;-310
1385385753;-6;-88;1016;-420;1190;-40740;-95;-46;1027;-589;804;-306
1385941951;-1;-52;990;490;-560;-35910;-41;-54;1011;-586;798;-301
1386498141;-1;-52;990;0;700;-33320;-41;-54;1011;-586;798;-301
1387054335;29;-22;1013;0;700;-33320;-43;-93;981;-597;795;-307
1387610541;85;-76;1028;-140;630;-32270;-67;-126;1032;-597;801;-300
1388166731;85;-76;1028;-140;630;-32270;-67;-126;1032;-589;801;-300
1388722931;72;-34;1030;140;350;-32130;-60;-149;1012;-595;804;-312
1389279121;133;-76;1023;-70;630;-32830;-60;-149;1012;-595;804;-312
1389835313;133;-76;1023;-70;630;-32830;-54;-128;1024;-600;802;-309
1390391511;47;-20;1014;350;-140;-30310;-26;-103;989;-597;793;-301
1390947711;47;-20;1014;350;0;-31290;-26;-103;989;-597;793;-301
1391503903;76;-35;1009;350;0;-31290;-55;-139;1010;-598;798;-307
1392060107;96;-54;1012;-140;560;-28980;-55;-139;1010;-592;793;-301
1392616293;96;-54;1012;-140;560;-28980;-89;-138;1010;-592;793;-301
1393172489;74;-71;1030;0;420;-23660;-39;-73;1004;-586;787;-304
1393728683;21;-12;1015;280;-210;-18690;-39;-73;1004;-586;787;-304
1394284879;21;-12;1015;280;-210;-18690;-36;-118;1020;-600;801;-301
1394841069;97;-36;1019;350;-70;-16730;-52;-146;1000;-604;793;-307
1395397273;97;-36;1019;-140;210;-13230;-52;-146;1000;-604;793;-307
1395953475;85;-54;1010;-140;210;-13230;-44;-118;1015;-601;784;-303
1396509667;73;-19;1025;-210;910;-9240;-44;-118;1015;-601;792;-297
1397065873;73;-19;1025;-210;910;-9240;-10;-125;1020;-601;792;-297
1397622059;77;19;1019;70;350;-8190;30;-118;1008;-585;796;-304
1398178253;118;19;1019;210;140;-10780;30;-118;1008;-588;795;-295
1398734455;118;19;1019;210;140;-10780;-28;-237;1013;-588;795;-295
1399290637;229;-29;1017;140;0;-12740;-28;-237;1015;-595;790;-303
1399846851;229;-29;1017;70;210;-10990;-44;-319;1015;-595;790;-303
1400403039;277;-20;1020;70;210;-10990;-5;-308;1008;-577;790;-307
1400959225;266;2;1013;210;70;-10430;-5;-308;1008;-582;784;-310
1401515427;266;2;1013;210;70;-10430;14;-297;1014;-582;784;-310
1402071629;254;38;1028;70;70;-11130;14;-294;997;-574;780;-307
1402627823;254;26;1027;70;-140;-12810;14;-294;997;-570;790;-306
1403184019;248;26;1027;70;-140;-12810;42;-277;1044;-570;790;-306
1403740223;242;43;997;70;70;-12250;42;-277;1044;-562;798;-322
1404296415;242;43;997;70;70;-11620;30;-259;989;-562;798;-315
1404852613;206;53;1015;280;70;-11620;15;-239;986;-544;787;-315
1405408807;185;9;1016;140;0;-11340;15;-239;986;-535;793;-312
1405965007;185;9;1016;140;0;-11340;-26;-223;1024;-535;793;-312
1406521195;201;-11;989;210;140;-10640;-26;-223;1027;-522;784;-312
1407077389;201;-11;989;140;0;-8960;-36;-275;1027;-513;793;-312
1407633585;207;-39;936;140;0;-8960;-51;-249;986;-513;793;-312
1408189775;231;-35;980;350;-140;-7630;-51;-249;986;-501;786;-306
1408745977;231;-35;980;350;-140;-7630;-80;-323;985;-489;787;-294
1409302175;287;-63;1001;140;140;-7000;-56;-316;1004;-489;787;-294
1409858371;267;-33;965;140;70;-6790;-56;-316;1004;-469;790;-286
1410414557;267;-33;965;140;70;-6790;-31;-293;1026;-469;790;-286
1410970769;274;-29;907;420;0;-10150;-31;-293;1026;-459;790;-280
1411526959;274;-29;907;280;140;-14140;5;-293;1037;-448;787;-274
1412083165;266;-10;826;280;140;-14140;-56;-275;957;-448;787;-274
1412639355;243;-12;947;280;140;-18690;-56;-275;957;-433;781;-258
1413195549;243;-12;947;280;140;-18690;-5;-275;1015;-418;775;-244
1413751751;209;-15;914;280;140;-22050;-5;-217;946;-418;775;-244
1414307939;157;-18;625;210;210;-21980;-44;-217;946;-408;783;-225
1414864133;157;-18;625;210;210;-21980;-55;-162;1009;-390;783;-199
1415420339;133;-24;855;140;210;-20790;-55;-162;1009;-390;783;-199
1415976517;133;-24;855;0;70;-19600;-3;-133;972;-400;790;-186
1416532731;83;-30;816;0;70;-19600;-17;-118;1014;-400;790;-186
1417088921;68;14;826;210;140;-19670;-17;-118;1014;-396;772;-177
